id,city,country,weeds,garden
0f1daa74-b490-4fc0-b0f9-9212c86e1c97,Phoenix,Belize,Creeping buttercup,Chickweed
87c8203e-e1e7-4b32-b1df-43f4dd40cf22,Cape Town,Guadeloupe,Creeping buttercup,Clover
cbd7a276-8f56-4518-934c-ae800e88f063,Kharkiv,Netherlands Antilles,Purslane,Carrot
07baccf2-4518-421f-9d18-41e04db19e80,Nice,Burkina Faso,Chickweed,Carrot
dc526c83-efd5-4e5d-bb47-9ea62a0fe802,Fredericton,Mauritius,Plantain,Plantain
0e8f18b6-e7a6-41c9-90a4-722e4432e44b,New York City,Nepal,Purslane,Clover
b0f4beb4-f9a2-45b6-919d-4c2d08bc148a,Kigali,Austria,Chickweed,Aubergine
d9ad87b8-4832-4f6e-bd7c-d12f42fc8710,Omdurman,United States Minor Outlying Islands,Japanese knotweed,Clover
14654099-0cb3-478c-8f84-9983333b4a05,Hamilton,Puerto Rico,Chickweed,Plantain
6a6f6586-b0a5-4e09-8499-b6ad2bb18e87,Bucharest,Kenya,Plantain,"Strawberry "
eac0b9b0-d1bb-4faa-a2af-46b136170020,Castries,Lithuania,Bindweed,"Strawberry "
106b0559-94d2-4d31-a95c-1845777d8ff5,Dakar,RWANDA,Plantain,Sunflower
f256d863-3141-4edd-b25d-b5f11df02ae4,Jersey City,Palau,Plantain,Chickweed
a1f98ead-2649-4bf7-8c68-c54f87c991f2,Hanover,Trinidad and Tobago,Crabgrass,Chickweed
e2f6702c-e4d8-467c-b3fc-feca4a2c9fe8,Valdivia,Bolivia,Bindweed,Plantain
7a3ad826-26c1-485b-823b-6d304cdea24c,Copenhagen,Holy See (Vatican City State),Plantain,Chickweed
b98584a5-ec13-41d5-8f28-00429c934334,Vienna,Cuba,Purslane,Chickweed
2c4a1558-448f-44d2-bd9e-1211beae1fc1,Ahmedabad,Tunisia,Bindweed,Sunflower
7f204291-5d6f-4726-bb21-28376e19127c,Ilhéus,Belarus,Chickweed,Carrot
c686e292-03b3-48b4-8f8b-bf6b86af7ddc,Dededo,"Cote D""Ivoire",Plantain,Clover
8658680c-7756-4fe6-940a-00b9fa718541,Koror,Mexico,Chickweed,Chickweed
4e004a05-9e87-481d-860a-4247747a2572,Belmopan,Canada,Creeping buttercup,Plantain
0931c3eb-ce5c-4de1-bce6-1b99ba51ff3b,Suva,Albania,Chickweed,Clover
2dbead91-4477-48b1-9f44-503999b6b55d,Antananarivo,Mauritania,Creeping buttercup,Chickweed
ac4f99d3-efc5-4ec8-b9a0-5c215b358a1e,Jayapura,French Guiana,Japanese knotweed,Cucumber
2a6dbe09-34ab-433d-b0f9-c3ad83116fe1,Magadan,Kiribati,Clover,Sunflower
f429a69a-9411-4b2a-9815-c7a30ed6c6ea,Porto,"Cote D""Ivoire",Purslane,Clover
94acc513-ff04-4497-9cd9-a0c0b098c457,Yokohama,Jordan,Creeping buttercup,Sunflower
df5cc60f-ba8b-4e40-bd9f-cef25ada79e3,Chicago,Canada,Plantain,Clover
17be71c7-294b-4650-8c9f-39cb9626da64,Surat,San Marino,Japanese knotweed,Clover
cb7a1aaf-d650-4c2e-ac67-c94e70733ec0,Panama City,Spain,Plantain,"Strawberry "
ccbb30d8-6042-4abc-80e8-a9567774bf2d,Hong Kong,Algeria,Japanese knotweed,Carrot
54eef8b6-1c02-49d1-8565-d1cfc3f86ac8,Stockholm,Spain,Clover,Clover
5335d31f-84e7-49d1-b1b8-9c6de7d9a26a,Singapore,Honduras,Creeping buttercup,Aubergine
ab2e794b-c1bd-4252-b498-3087006bd648,Yellowknife,"Korea, Democratic People""S Republic of",Purslane,Clover
7d6496a7-f85f-4e08-ba98-26c11400b44d,Calama,Colombia,Plantain,Clover
d21b47da-4dfb-4426-a1c5-f98f15c37e09,Moroni,Ghana,Japanese knotweed,"Strawberry "
012a6f05-fca4-4c8b-983a-ba2b5a5c4a6c,Timbuktu,Sierra Leone,Bindweed,Plantain
6c7d8347-185b-47cf-97c7-719f29781699,Koulikoro,Slovenia,Chickweed,Plantain
2e6d74d4-2bc2-4abe-a149-0af58c9fa4e7,London,Israel,Chickweed,Sunflower
08db94bb-53a6-4c1c-9bc1-399cbe275e1a,El Paso,Bermuda,Plantain,Carrot
fbfadc0d-fae1-4a14-b540-d2b198331cb5,Dammam,United Arab Emirates,Japanese knotweed,Chickweed
fa178338-f6d0-43d7-8e6f-1b04f5543e71,Saint-Denis,Azerbaijan,Plantain,Cucumber
79b07140-e133-4678-b11d-c643b9c486ca,Tel Aviv,Russian Federation,Clover,Carrot
8235da90-571f-41fd-92b4-8e8e06a64ac6,Lanzhou,Montserrat,Plantain,Chickweed
c44492d7-a306-42c5-8b01-bbcfabc79cdd,Xining,South Africa,Clover,Carrot
7e7b938f-0327-4a1b-93fe-400111b132ff,Bishkek,Tuvalu,Japanese knotweed,"Strawberry "
80387514-2636-4783-8a2f-5c6c7128bd7a,Kobe,Brazil,Chickweed,Sunflower
a94262b2-a100-4dcc-b01c-5c989bf1894a,Iquitos,Belgium,Bindweed,Carrot
279303e2-3975-4985-9e8f-3e3c5b5ff2e0,Algiers,Bouvet Island,Chickweed,Plantain
6530eba0-9b39-4b97-baca-bad26a6523c0,Niamey,Yemen,Creeping buttercup,Clover
7f8f7772-b7ae-4bdd-8d30-f486568e3a77,Montreal,Mauritius,Chickweed,Carrot
04518bca-f61e-4340-a962-62e5b1097856,Basse-Terre,Isle of Man,Japanese knotweed,Plantain
d59169cc-e274-490b-a41d-e87f60caa0d1,Sucre,Slovenia,Japanese knotweed,Carrot
1ec373a8-714a-4c87-a451-3703845bf6f2,Perth,Malaysia,Purslane,"Strawberry "
e189a4e1-07db-49d6-866a-66b78bc58221,Pittsburgh,Poland,Creeping buttercup,"Strawberry "
5c2ab420-1677-45c0-a19d-f72d9e91017a,Nantes,Gambia,Plantain,"Strawberry "
37d238b9-6d5d-4cc1-aaaf-89902d4aedd6,Seattle,Tajikistan,Creeping buttercup,Clover
66175efe-3469-4be7-9ce4-3a1ae4c2cf59,Kraków,Mauritania,Clover,Plantain
36610481-c445-4181-a80b-75da126ee31a,Lyon,Zimbabwe,Plantain,"Strawberry "
458bf719-4b38-46c6-b717-7578b6f51835,Singapore,"Virgin Islands, U.S.",Chickweed,Cucumber
2a780c47-078b-40f2-a1d8-e957008d2c74,Campinas,Albania,Plantain,Clover
26310cf2-aa21-4490-bc3c-f22d87b5b9be,Makassar,Kazakhstan,Bindweed,"Strawberry "
27c979ee-791a-4f9d-8062-67674d11f4b2,Jersey City,Saint Lucia,Creeping buttercup,Carrot
234e1802-ff23-4153-97d6-9fe9584ded30,Maputo,Chile,Chickweed,Clover
c2f1a39e-ae20-4c3f-aac5-3d6347b2abec,Minsk,Jordan,Japanese knotweed,Aubergine
8f30e1fa-6db2-4e92-90b9-9de6cea9d384,Milan,Israel,Clover,Clover
7a19af87-9e2f-4917-ab43-39c8182468d8,Vladivostok,Colombia,Crabgrass,Clover
b999901f-6c90-41a0-92bf-24b4d82d15fe,Yangon,Nicaragua,Bindweed,Clover
5b3778dc-2861-43fb-8e2d-02b54ac525a7,Port Vila,Turks and Caicos Islands,Clover,Sunflower
7e78ed11-1ded-46a6-8cd3-7dd675b766c5,Banjul,Togo,Bindweed,Plantain
bc000a16-2ddb-4c93-98a4-d30c1d000063,Port Vila,Iceland,Clover,Clover
caa0b67b-7b3b-48ce-bb7a-3e2599c0d1c4,Tskhinvali,Australia,Japanese knotweed,"Strawberry "
2e4e8960-523e-43bf-8377-fd7a2d1ae0a6,Siem Reap,Antigua and Barbuda,Chickweed,Sunflower
bdc928b3-beb8-4f2b-ab15-d9f776e9fa29,Mecca,Cayman Islands,Bindweed,Plantain
42b575fa-9f27-4a02-b81c-0c08aca5f541,Salt Lake City,Romania,Japanese knotweed,Plantain
aca5e595-8b8e-4d72-a985-826d1ee084fe,Ho Chi Minh City,Mali,Clover,Sunflower
dd8a36d8-3587-4072-befb-475552e19b1a,Brasília,Haiti,Clover,Clover
ff18c5f8-31ef-46d3-9566-d805f2615350,Hamburg,Luxembourg,Clover,Clover
9281aa28-2be1-4abb-9496-5d1d6f48fc72,Yellowknife,Belgium,Clover,Sunflower
965972a8-c667-4e87-b83d-765da20f2d9d,Saint-Pierre,Bolivia,Japanese knotweed,Clover
eef78642-a74f-4cb9-84c1-40d4c9870a27,Libreville,Gabon,Chickweed,Clover
878ec96a-4f04-4089-ba26-374a78217be8,Pittsburgh,Greenland,Bindweed,Clover
ad494ee1-3bce-4ad6-b8e1-c1f6bd3f5e7e,Tegucigalpa,Sweden,Clover,Sunflower
d1a7f6e8-3773-49e9-bf2a-c41b31267625,Moroni,Singapore,Japanese knotweed,Clover
3d2e5f13-3109-487e-a8d2-c90fe88fa45e,Puerto Williams,Malta,Chickweed,"Strawberry "
08fd711e-e556-474e-8aa0-6833023bf0f9,Mashhad,Peru,Chickweed,Cucumber
1c115a86-17fa-43ff-ac22-a86f9af62517,Cairns,"Tanzania, United Republic of",Japanese knotweed,Cucumber
4d38825f-bf7f-48ea-b084-ca82c7e0b334,Concepción,Bahamas,Crabgrass,Clover
7283c122-a92f-4952-bed1-24aa7fd381c3,Kunming,Aruba,Purslane,Aubergine
a13f2ec6-8543-490b-adf4-364648342b9d,Bridgetown,Cayman Islands,Creeping buttercup,Clover
0185022c-4c3a-4506-be05-1a4be1a5cf87,Naples,Swaziland,Chickweed,"Strawberry "
591ccf30-3a4f-46d0-b9b3-ee57f383292d,Melekeok,Saint Kitts and Nevis,Japanese knotweed,Aubergine
d2db2706-0c5f-4bdb-b1dc-6bdee28f3a38,George Town,Italy,Japanese knotweed,Clover
a027aa15-5747-456b-95c9-7c491c1ca14e,Canberra,Guam,Purslane,Clover
c113dc87-b43a-409f-9573-bb5fda97a8ac,Thimphu,Vanuatu,Plantain,Aubergine
9fcaf9de-efa4-40de-9730-43698fefa4f1,Sabha,Swaziland,Clover,Sunflower
a319ded3-30fd-4bcc-9f08-10c3ab8dc371,Jaipur,Togo,Crabgrass,Carrot
0e411c3c-9fe4-4b26-acb0-ee4895dea051,Apia,Northern Mariana Islands,Japanese knotweed,Aubergine
b8687b17-8fc7-4cb1-a2c9-48b99a1b6ba6,San Salvador,Malawi,Bindweed,Clover
b76f6712-b362-4fde-bcb9-4024a70a1f9d,Dili,Kuwait,Chickweed,Chickweed
9f10f706-72b2-4f2a-a04d-4106ef149a81,Tagbilaran,Nigeria,Purslane,"Strawberry "
573f47e5-969a-420a-b7d9-e7611ffe9465,Saskatoon,Hong Kong,Plantain,Clover
deed3973-1407-42c7-971e-c1c26c0c5db9,Hong Kong,Sao Tome and Principe,Clover,Clover
d1c2006f-17f9-491f-99ae-4c33daaf61bb,Mbabane,Algeria,Creeping buttercup,Clover
f4e9cefd-ddfc-4e58-ad29-ea887de2a575,Niamey,"Congo, The Democratic Republic of the",Crabgrass,"Strawberry "
fd2af2db-50a2-478e-913b-3654f1c64483,Birmingham,Hungary,Plantain,Sunflower
2f2238dc-390c-45c5-bd8b-29606ad8740f,Winnipeg,Ghana,Bindweed,Clover
c18a37ab-1ef9-4c73-a8c2-bdba8deb3c99,Mendoza,Guinea-Bissau,Japanese knotweed,Carrot
aff856d5-d8d5-4bf7-aa0c-9cbad3290d7f,Kigali,Djibouti,Bindweed,Sunflower
0a91ffcb-6e1c-480d-91ee-5e3b4fb81b50,Boa Vista,Heard Island and Mcdonald Islands,Crabgrass,Carrot
9ccb7f53-342c-4dd1-a039-c7277d8274e5,Podgorica,Bermuda,Crabgrass,Aubergine
36ddc0c8-ab1c-4925-a8f1-d01f24b2872b,Mamoudzou,Central African Republic,Plantain,Aubergine
46fb8a7d-76fc-46d2-af4f-4856c3404740,Odessa,El Salvador,Japanese knotweed,Clover
35465b86-8b4f-4232-9c0d-599d6309b9eb,Seoul,Czech Republic,Japanese knotweed,Aubergine
bad542b1-4ecd-468a-bb37-5f3b0b591d08,Edinburgh,Slovakia,Bindweed,Carrot
0a220376-7923-40e7-bcc3-19b3ca2183ff,Graz,Jersey,Bindweed,"Strawberry "
f1664914-322b-4519-94fe-af82957dc2fc,Ciudad del Este,Congo,Creeping buttercup,Clover
e5917a7c-4795-4046-81f6-62ad8013fb1a,Dakar,Fiji,Crabgrass,Chickweed
3eae0c95-15bb-40c3-88f6-ae7dac9a046f,Casablanca,Kiribati,Chickweed,Sunflower
da22c850-3a95-4ef9-a845-d1a71763b0b0,Manzini,Uruguay,Clover,Plantain
a61b82ab-9b64-4a96-92a8-7786c815c603,Surat,Lesotho,Plantain,Clover
f405e6ad-131a-4c0f-99f4-299b9bb2211c,Munich,Brazil,Purslane,Sunflower
c257500b-59c2-4c4a-8140-7c3707650259,Shillong,Samoa,Plantain,Cucumber
b565fb16-d77c-4cd2-89c1-c388fb786f8d,Punta Arenas,Antigua and Barbuda,Purslane,Clover
cc43f54f-7ec6-492c-bb60-ea82ddb9b7de,Funafuti,San Marino,Chickweed,"Strawberry "
5bc9270a-6b4e-4374-bf77-c88cb82a402e,Suez,Haiti,Purslane,Chickweed
77804aef-2111-4b9f-86cc-b1692b098bd9,Hangzhou,Kenya,Creeping buttercup,Sunflower
e6f29411-e1df-4efe-8b31-7e31049cb8f0,Thimphu,Gibraltar,Bindweed,Clover
23a61675-2273-4fbc-91cb-db4ff182e581,Darwin,Iceland,Creeping buttercup,Aubergine
222695b7-fdbe-48df-a21d-06d23e5d722d,City of San Marino,Jamaica,Chickweed,Clover
2b10c535-e063-44f6-8291-0dbca636979e,Norilsk,Mali,Plantain,"Strawberry "
90f5d67a-f524-4687-b21a-c309bee31fba,Pyongyang,Sri Lanka,Plantain,Cucumber
d9939196-7d02-4d71-8394-8e8f6fda5d17,Labasa,Mauritius,Plantain,"Strawberry "
3d180308-fad5-43b0-b10e-6914e89d1926,Malmö,Niger,Japanese knotweed,Plantain
0e0066bd-be97-440d-a8b7-2e9cd022b675,Zürich,Faroe Islands,Japanese knotweed,"Strawberry "
c5de1f98-7d7d-4e21-a3c4-b453374af594,Jacksonville,Antigua and Barbuda,Bindweed,Chickweed
81875064-0295-4a14-943e-910504cbaee1,Petropavlovsk-Kamchatsky,Iraq,Japanese knotweed,Carrot
21d9b83e-1e26-423e-8be3-8fb43c2131d5,Kiev,Falkland Islands (Malvinas),Japanese knotweed,"Strawberry "
b84fc326-eb77-4eb7-89ae-f5a383767ad9,New Delhi,French Guiana,Chickweed,"Strawberry "
3fe35896-02fa-41a9-9123-88ee6f0be3dd,Kolkata,Uganda,Clover,Clover
e2e25ee7-6c40-46d0-bff2-a2aabedbd05c,Antwerp,Jamaica,Japanese knotweed,Cucumber
c424ccaf-7b34-4aa0-91bf-1c42e275ea97,Fortaleza,Reunion,Creeping buttercup,Cucumber
d236a25e-bdc2-4c4e-aff9-7e73986ddb50,Providence,Nauru,Purslane,Clover
390714b5-b787-44a0-8ddc-921dfee17a12,Cuiabá,Tonga,Crabgrass,"Strawberry "
a5869d39-3e27-4cfb-8bac-487767ea980e,Naypyidaw,Uganda,Crabgrass,Aubergine
345c77d3-9d72-4024-822f-ada5b96bf62d,Lagos,Madagascar,Plantain,Cucumber
5d893c33-4513-4cdf-a5e5-c67f040b25f3,Minsk,"Virgin Islands, U.S.",Clover,Clover
15ed1dff-0647-4ae0-bc59-49a66dd111f6,Willemstad,Montserrat,Bindweed,"Strawberry "
d474b933-260d-4991-b403-0cb4e9a10cfe,Managua,Nepal,Japanese knotweed,"Strawberry "
b8bdf260-7c8d-41cc-8ddd-6738b54247cb,Valdivia,Senegal,Japanese knotweed,Clover
6c1805de-c197-4b08-82cb-14a3179b3d94,Rosario,Solomon Islands,Crabgrass,"Strawberry "
0e6b076f-0d58-428c-bb87-3ecc67f7d82f,İzmir,Slovenia,Japanese knotweed,Sunflower
eef61447-d374-4cc6-b256-e9bdf6511596,Jaipur,Barbados,Chickweed,Carrot
01455f1e-87a9-4121-b160-70a6a611abbf,Raleigh,India,Plantain,Clover
9bbdce68-07e9-400e-affa-f773512b9179,Kingston,Spain,Clover,Cucumber
f55cb68c-2b9f-4fa1-8154-17e347c80918,Porto-Novo,Georgia,Clover,"Strawberry "
40a4e853-aeca-4bba-9a42-f8e3343d50c6,Horta (Azores),Brunei Darussalam,Plantain,Clover
c88c74ec-5105-4077-b9ad-caf36087d90a,Semarang,British Indian Ocean Territory,Bindweed,Clover
47fc3fc2-a0b1-4953-a633-73e7b6a5abf8,Malmö,Samoa,Chickweed,Aubergine
0d4f3161-9f36-4b9a-9328-fb714519fcc5,Port-au-Prince,Poland,Crabgrass,Plantain
f6695de8-a072-415d-b250-957371465101,Cebu City,Mozambique,Crabgrass,Sunflower
c7381091-40c1-4d5b-ac87-ffdc5fee554d,Santiago de Cuba,Netherlands Antilles,Chickweed,Aubergine
6c8b7f98-aeb2-4f02-851c-0af404b6a424,Frankfurt,Finland,Crabgrass,Aubergine
027494ea-7ef1-4307-b1f9-9ae998599fd2,Zagreb,Greenland,Japanese knotweed,Clover
6b2b15ee-b606-44ce-9fb8-b1b653da9fe1,Colombo,"Virgin Islands, U.S.",Bindweed,Cucumber
c9520906-16aa-4bdf-8f57-ad4f605f4cec,Mogadishu,Lithuania,Purslane,Clover
ff0eadf8-b84f-4b70-a9b3-e34bb48dd716,Kanpur,Dominican Republic,Purslane,Clover
89f0cc11-b1e0-46ce-b50d-cb64b53d93e5,Boa Vista,Bolivia,Bindweed,Clover
3b2b62cb-d8af-47ff-bfd3-71781f3d575f,Dushanbe,Chile,Japanese knotweed,"Strawberry "
39d594b4-c037-4260-966b-139beac51c01,Salzburg,Saint Vincent and the Grenadines,Purslane,Plantain
9434436a-f9ab-454d-adca-3324f05b7e3d,Oklahoma City,Eritrea,Crabgrass,Carrot
c7e14e01-1e69-41b5-96a3-2951b8a2d0cb,Zhengzhou,American Samoa,Chickweed,Cucumber
44460cf4-10b5-4fb9-83c1-d6d55af76073,Puerto Williams,Falkland Islands (Malvinas),Purslane,Clover
679588b9-59c4-4f43-9f4a-b7c7aae670c2,Stockholm,Viet Nam,Chickweed,Carrot
322f0996-578e-4389-9beb-74d5b1777eed,Rabi Island,AndorrA,Plantain,Cucumber
959a78e1-87c2-4ca4-b8f6-9b5abea10757,Santiago,Slovenia,Japanese knotweed,Plantain
4e595ee7-283d-435c-a020-cecae861e99c,Asmara,China,Crabgrass,Plantain
4d2d1e11-505f-485a-872e-87d21272a597,Kigali,Georgia,Chickweed,Plantain
944541d4-25b4-4994-a04d-1bffc719f9fc,Abidjan,Dominican Republic,Chickweed,Aubergine
0f541c38-9bd6-4e22-aca0-6422f242a044,Barranquilla,Kiribati,Plantain,Clover
b5d2c391-1222-4c42-9b68-21cb2910cf8f,Campo Grande,Sierra Leone,Chickweed,Aubergine
26140af6-ef32-4072-8ab0-58a1db01a1e1,Malmö,Croatia,Purslane,Chickweed
628fcf2a-bd1d-4297-9bd4-45b0171a26ac,Athens,Netherlands,Crabgrass,Clover
c55f2e5a-0942-4b52-8345-84c6c3f39ae0,Gibraltar,Lesotho,Chickweed,"Strawberry "
2abad427-b715-49d8-be84-e87c08231eb6,Srinagar,RWANDA,Crabgrass,Aubergine
beec3012-2900-4a27-a35a-cfea281d45b6,Medellín,Burundi,Bindweed,Cucumber
579261f0-83d9-4689-8acd-eeda44872fec,Iqaluit,Equatorial Guinea,Plantain,Sunflower
bd09d4ee-2787-4ff3-8d7e-9403ecb45902,Manama,Senegal,Japanese knotweed,Clover
42312df1-2df9-4b30-ba4f-aa0172c1878c,Mashhad,Singapore,Crabgrass,Plantain
1e2a10ba-4de3-40b0-be39-c20d6ef995fc,Baghdad,"Lao People""S Democratic Republic",Crabgrass,Clover
76d359e8-0af3-4bb8-8127-4afb06a0b270,Xi'an,Somalia,Bindweed,"Strawberry "
72e51f11-ffd4-4d03-98ef-88a8d2983959,Tianjin,Seychelles,Japanese knotweed,Sunflower
b7881166-031b-481b-b32e-94f18dbd9edf,Khartoum,Nepal,Creeping buttercup,"Strawberry "
f5522a28-9838-4389-b906-40541b29431c,Dongguan,Zambia,Bindweed,Carrot
ef017b8e-293f-4f7f-932e-9df06d0e422a,Longyearbyen,Eritrea,Crabgrass,Cucumber
eac13456-14d2-4ac5-9d1b-f8e9f4c2f1bb,Pelotas,Latvia,Plantain,Carrot
8f637032-4e2a-4d6e-8e8b-2d17f32372ec,Saint-Denis,Thailand,Bindweed,Chickweed
6e0d6624-2b1c-4851-8e7b-a02cbded8efc,Douglas,Congo,Creeping buttercup,Cucumber
7cad3e51-4906-493b-bbbc-eb2780143f49,Jaipur,"Palestinian Territory, Occupied",Crabgrass,Sunflower
3c428ed1-752c-41fc-8c05-2a512c0c3fbb,Brisbane,Tajikistan,Clover,Clover
8d2398dc-f9c2-4eff-98c5-b82e3a624b9f,Fortaleza,Canada,Creeping buttercup,Carrot
0e68b3ca-2f70-46be-8817-00c4bbfaa582,Kunming,Monaco,Japanese knotweed,"Strawberry "
248ecbd3-175d-481e-9cb7-e2b37bf514cb,Moroni,South Georgia and the South Sandwich Islands,Plantain,Clover
3bcea74f-1ba2-46fd-b8aa-9b9dd946e19c,Ushuaia,Haiti,Chickweed,Clover
7eeec738-b920-480d-aae7-88854a394c92,Shanghai,Myanmar,Creeping buttercup,Clover
2fd24c12-87a6-4c90-b7da-fb36bc530914,Handan,South Georgia and the South Sandwich Islands,Clover,Sunflower
835d90e3-e45f-4232-b891-f77236ed4b98,Porto,Anguilla,Bindweed,Clover
6d021628-09e4-4069-93ac-edc9afb05dd8,Wonsan,Czech Republic,Chickweed,Sunflower
433c4349-ecd2-4aa8-b7a2-5e3719e4da20,Guangzhou,Namibia,Bindweed,Sunflower
9755f894-9666-4150-a8f5-4bfb2b5e3b8d,Lisbon,Malaysia,Bindweed,Sunflower
142f1a1d-c5a7-41bb-95aa-b485cbebd4b6,Port Elizabeth,San Marino,Clover,Clover
785542a5-c979-4535-af26-285f5ad3cf63,Ashgabat,Mauritania,Creeping buttercup,Chickweed
dedc0ad0-f2be-421b-9455-059424eefd36,Belgrade,Vanuatu,Crabgrass,Clover
67800e29-b29e-402b-833b-40f4105b35a5,Belize City,France,Japanese knotweed,Clover
9ad06a58-f6d2-4413-bf5b-57725b194345,Nagpur,Nigeria,Bindweed,Carrot
c88b3b9a-375e-4f2e-b2aa-2bf6cdfe563c,Toulouse,Cayman Islands,Creeping buttercup,Clover
c5784484-ab47-45a3-b3b5-7ca9d31cfa0c,Punta Arenas,Spain,Bindweed,Cucumber
d2507f05-f327-4302-80b3-690efb053b8e,Rome,Dominican Republic,Clover,Carrot
ff35cdaf-b038-4054-8ba0-3d8c755ff0a8,Punta Arenas,Russian Federation,Plantain,Plantain
544260d4-c2ea-4ab0-998e-cbcb04534ce9,Denver,Hungary,Japanese knotweed,Plantain
c12bc66b-3632-4184-beba-24acced2196a,Kingston,Hong Kong,Bindweed,Clover
a2291490-274d-4ea7-9cc9-de3d185977aa,Paramaribo,Somalia,Chickweed,Clover
5bf5eac8-5f4f-4bbf-a63e-0bde63b9f86e,Tabriz,Pitcairn,Creeping buttercup,Carrot
bcc6ac7a-b445-4fd2-9147-cf3446f27d33,Edmonton,Yemen,Japanese knotweed,"Strawberry "
462578ff-4a15-4883-9a95-b24d94fb86d9,Hamilton,Hong Kong,Japanese knotweed,Clover
6c656f6e-8b12-4cb3-b9da-3c6d08f908fa,Davao City,Reunion,Chickweed,"Strawberry "
ce63afc1-34ad-4536-9a40-d50d0882475b,Salzburg,Burundi,Chickweed,Cucumber
465d4092-7672-4019-92cb-fea2350ea811,Tegucigalpa,Denmark,Plantain,Cucumber
29de713a-36e1-4a8a-83e8-8e2714f943af,Dar es Salaam,Armenia,Creeping buttercup,"Strawberry "
d0f77e1a-f6d5-4f91-af70-aaebc5a6c418,Tijuana,Togo,Crabgrass,Plantain
a215b855-f52d-4b94-847d-3134238887bf,Arequipa,Jamaica,Bindweed,Carrot
1c4ffb2c-7d62-4fda-bae3-1ced0ed92630,Cali,South Georgia and the South Sandwich Islands,Japanese knotweed,Plantain
e4ce4ed3-244f-41b6-b5cb-b50997e64ea5,South Tarawa,Italy,Chickweed,Sunflower
326b6351-6892-4729-b643-9286438d6f37,Amman,American Samoa,Clover,Carrot
0fb24712-6e08-4362-9a26-85b2eccdf2e8,Pekanbaru,Luxembourg,Crabgrass,Aubergine
108c353b-bd13-4ffd-bfd3-873803afa864,Dallas,Somalia,Purslane,Clover
345fb7c2-92f3-431b-a59a-07ce0ae85646,Durango,Kazakhstan,Clover,Sunflower
2994bd98-a035-4f5e-ae62-682b0a1162e5,Mogadishu,Suriname,Japanese knotweed,Clover
d4723d47-59d8-4b0c-95f8-3d60a9f0ca26,Guatemala City,Bolivia,Bindweed,"Strawberry "
0a4f14d7-0aa5-4f38-9c40-d82e1895b3d0,Vilnius,Brazil,Clover,Cucumber
772e5dff-0497-4af8-a38e-fea8abe6d84e,Hamburg,Antigua and Barbuda,Japanese knotweed,Plantain
ac0926ee-5766-4c26-94b2-9570844ca4b2,Antwerp,Uganda,Clover,Carrot
785668fe-e2af-4c50-8bc8-6b0e8b3ff961,Lobamba,Oman,Clover,Carrot
5d7402ff-ecfd-4a85-b069-1ac6d4d9d03b,Surat Thani,Guatemala,Creeping buttercup,Sunflower
70d373b2-dd7a-49bf-8078-27f6f0475789,Wonsan,Liechtenstein,Chickweed,Plantain
91ec1c5f-0769-477d-9421-e534275be5fe,Koror,India,Clover,Carrot
335a6edc-8b69-4914-9e31-0a88fb169057,Seattle,Tonga,Plantain,Cucumber
28b935cb-0f14-48b9-a06b-1d323d1771f2,Surat Thani,Sierra Leone,Plantain,Clover
27b826aa-dc33-4868-a30b-a06652e9501a,Rosario,Algeria,Plantain,Cucumber
b6f75aa4-b946-4b77-8540-7827f7c10842,Adamstown,Saint Lucia,Creeping buttercup,Clover
5399cdf4-c712-4768-9ef3-9732cf693913,Perth,Saint Vincent and the Grenadines,Crabgrass,Plantain
aee890a5-3dc0-4c47-908d-2d17ca606fcf,Brikama,Saint Vincent and the Grenadines,Purslane,Clover
23e19345-942c-451f-adea-48c3b3e435c3,Konya,Barbados,Chickweed,Clover
f73c53ff-f207-49e7-8531-abd2335dc076,Blantyre,Chad,Clover,"Strawberry "
0b894c72-69b4-469b-8d3a-1d57da706b1d,Gibraltar,Georgia,Creeping buttercup,Clover
08381ecc-2167-4384-b4c8-23b1da6aa399,Yerevan,Lebanon,Crabgrass,Clover
2fcab0c0-22ee-41e8-9a33-b6494ad7007b,Phnom Penh,Ukraine,Clover,Plantain
2fe8bee3-d60d-4759-9f49-c63d8ca69a32,The Valley,Turkmenistan,Clover,Carrot
504dbdfe-49fe-4cb0-9864-daf22d6cf8d9,Petropavlovsk-Kamchatsky,Chile,Purslane,"Strawberry "
52597a51-5e81-47f3-9ca8-ad6aa5f86b2b,Taipei,Swaziland,Japanese knotweed,Chickweed
ad1b0ef3-37e0-4cca-80c2-be3418ed96dd,Baltimore,Cameroon,Bindweed,Chickweed
4944a903-ca91-416f-8fdb-1295bb574ee5,Gaziantep,Turkmenistan,Japanese knotweed,Plantain
c838820b-c1a9-48b7-9ede-476e40a39813,Valletta,Poland,Chickweed,Clover
c1b14aa5-caf7-4441-8d81-d7cdb80e5220,Freetown,Cameroon,Purslane,"Strawberry "
4445d09b-5c8b-40a0-abf7-6a8c49c18154,Enugu,Tonga,Clover,Clover
ee81b378-2bfd-4259-a427-4f03d055fc84,Wellington,Paraguay,Chickweed,Clover
f731a3be-14de-4419-a507-f0d131c56c98,Amritsar,Venezuela,Bindweed,Clover
ccf0f40c-54b1-41c9-8c15-abd63cecae4b,Saint John,Equatorial Guinea,Japanese knotweed,Clover
3c446328-b720-49fb-ad05-5931fa6970a2,Mashhad,Faroe Islands,Crabgrass,Aubergine
