id,city,country,weeds,garden,date
de1b599e-4f8a-4e8f-bc4d-252a97e6de06,Djibouti (city),"Moldova, Republic of",Chickweed,Plantain,1949-06-10
233936e7-4535-489b-9a67-9ffc1bc78201,St. George's,Bouvet Island,Purslane,Sunflower,2007-09-13
71cac569-3c85-4f37-b35a-2e2a0b782c37,Tel Aviv,Kenya,Japanese knotweed,Clover,1987-01-05
da8114cf-882a-4194-ad28-e5ca936558d1,Dallas,Seychelles,Purslane,Clover,2014-06-07
22011fe2-43f8-4478-a092-ab7951c28117,Abu Dhabi,Samoa,Bindweed,Sunflower,1983-10-27
88bf01cf-38fa-4457-b022-1ffa88d7dccb,Paramaribo,Djibouti,Bindweed,Plantain,1961-12-04
8fa7036c-37ef-4a3f-bb16-3e571ca75828,Graz,"Virgin Islands, U.S.",Chickweed,Cucumber,1922-06-08
75dae3cd-05f4-4127-a50d-de4a2ea57334,Willemstad,Norfolk Island,Bindweed,Chickweed,1961-06-25
77fc7bf6-2660-4140-9df7-a7178685dbc8,Nagoya,Suriname,Plantain,Plantain,1965-08-29
4861038b-f6b0-427c-b2f8-2999ae06807b,Sabha,Christmas Island,Plantain,Carrot,1926-05-04
7ee193ca-6e81-45b4-8cdf-cbd3fd67cf0f,El Paso,Lesotho,Crabgrass,Chickweed,1909-11-25
6b334f9b-9e25-44f4-9e7b-d45d09fcacf4,Brussels,Isle of Man,Purslane,Clover,1974-11-26
ff4e76b2-c44b-4b87-bbfa-2b7933f0eb59,Belfast,Reunion,Plantain,Clover,1936-01-23
323fbabe-c23c-414d-b4f2-b8893c4127d4,Adelaide,"Korea, Republic of",Crabgrass,Chickweed,1970-11-23
9c93e5e7-b8a3-4078-b98c-241ca6416ead,Santo Domingo,Norfolk Island,Chickweed,Clover,1963-07-20
8f273b4d-8fc6-4c4a-b5c9-7b486f778652,Hat Yai,Togo,Crabgrass,Carrot,1917-05-18
c6336a23-7c79-40c0-8ef2-017f2848c950,Taiyuan,Finland,Clover,Chickweed,1907-01-31
4740d035-1ae9-4704-99df-758ccb66b743,Minneapolis,Azerbaijan,Creeping buttercup,Sunflower,1959-12-21
93264e6f-5fba-43ec-89ba-af80c1e03499,Surat,Guadeloupe,Plantain,Clover,1948-06-29
12b97f74-4b9d-4878-a0bd-e8b963c5b8a9,Chittagong,Norfolk Island,Chickweed,Aubergine,1921-07-23
eeb39cbe-2dcd-40f4-a15b-0574b956ee5e,St. George's,Chad,Bindweed,Aubergine,1907-06-28
3a62fffd-d92c-473b-839a-afd94e92a288,Medan,Nigeria,Japanese knotweed,Plantain,1901-04-08
b0027bc5-11e7-4a69-8b32-dc9f81283aa2,Nassau,Mauritania,Japanese knotweed,Cucumber,2011-08-03
3a1b797e-117f-4747-97b5-01fc7ed9de17,Gaziantep,Madagascar,Crabgrass,Cucumber,2008-10-16
073eec65-0769-4595-ac7b-c7ed3d74678e,Tartu,Equatorial Guinea,Crabgrass,Chickweed,1991-09-08
e6c56cd3-0478-4445-a5dc-1461eb096aaf,Santiago,Niger,Japanese knotweed,Plantain,1959-08-17
0afdd3b0-b50c-49d4-a7c5-42db78609a46,Cairo,Bosnia and Herzegovina,Creeping buttercup,Carrot,1953-06-10
eb6cb834-599c-49c0-a6bb-42129d98687d,São José dos Campos,Jamaica,Japanese knotweed,Clover,1974-06-02
93f98e70-1d34-42e4-8052-d2697030aa65,Toronto,Singapore,Bindweed,"Strawberry ",2011-09-23
fdbd365b-bdfa-4a12-8c9a-f2553d947611,Mandurah,Guadeloupe,Creeping buttercup,Aubergine,2001-07-15
6b47ac1b-93ae-431b-8cce-c297fbaa100e,Arequipa,Costa Rica,Crabgrass,Sunflower,2009-06-16
de6f74a4-e9c8-41c3-bfc9-69e705591efe,City of Halifax,Macao,Clover,Clover,1919-12-25
418f4552-feda-4cf7-a9be-961c87e9befa,Chennai,Saint Pierre and Miquelon,Clover,Cucumber,1903-05-29
bc057e89-4c1a-4d43-87b5-81d4ed95dd2c,Hai Phong,Marshall Islands,Plantain,Clover,1916-03-09
389fb2b0-3f57-43be-a9a2-787568211e52,Concepción,"Tanzania, United Republic of",Chickweed,Clover,1992-08-05
e13b25a0-6bf8-4c2c-8648-e9add9514ae2,Quito,Isle of Man,Japanese knotweed,Sunflower,1999-04-09
54d753df-5e8e-490a-b839-05f1c64a62d0,Paris,France,Bindweed,"Strawberry ",1995-12-05
f223aa1c-5e15-4e84-814f-95c03971480e,Khartoum,Guadeloupe,Bindweed,Aubergine,1994-12-25
9c1e6ee1-4bcc-40f1-8e8b-3e7d7fd62787,Tskhinvali,Christmas Island,Crabgrass,Clover,1925-05-29
69345791-1378-4f3b-b8a0-2e07ca39a913,Geelong,Viet Nam,Plantain,Cucumber,2019-01-24
09474113-f966-43cd-a110-17ac586f3216,Dallas,India,Clover,Clover,1971-02-22
f4f495b7-108e-40f5-ba48-bccc9b311178,Santiago,"Iran, Islamic Republic Of",Japanese knotweed,Cucumber,1918-07-24
c5d0f657-ffce-45f9-ac53-39a8c24157bc,Honiara,Ecuador,Bindweed,Clover,2002-06-07
e4aea818-20fe-4b70-a2a0-7c852cbb06f5,Jersey City,Greenland,Crabgrass,Carrot,2011-02-16
4d573f5e-6f9d-432f-b78a-d6e05206aaf5,Thessaloniki,Senegal,Japanese knotweed,Sunflower,1940-04-01
2aa0430f-3291-44c9-bab5-00cbb7295f70,Murmansk,Svalbard and Jan Mayen,Japanese knotweed,Clover,2004-12-08
312a708b-d2d5-4033-87c8-244b4fd8af14,Montevideo,Guatemala,Japanese knotweed,Chickweed,2006-10-24
0251ae04-4c9b-4c9c-acd6-021020cae79d,Nuuk,Georgia,Plantain,Aubergine,1914-06-30
20a83365-f207-497a-88db-8735a3d6bd85,Barcelona,Mexico,Crabgrass,Aubergine,1954-09-01
b9aa1832-0a11-4f44-8050-14e6327181ab,Hangzhou,Cuba,Chickweed,Clover,1912-06-14
f10b32f3-479d-4ed5-8496-0930287b7e75,Zagreb,Singapore,Plantain,Plantain,1967-03-06
ab7d61b4-64c9-4c09-aba2-ecae2272e6e4,Malabo,Central African Republic,Creeping buttercup,"Strawberry ",1986-11-15
8f91d3fb-b476-4513-a84f-5cd26242985b,Yamoussoukro,"Taiwan, Province of China",Bindweed,"Strawberry ",1981-08-23
9ed76bba-a462-4970-8cb8-85aecf0e9b38,Stockholm,Pakistan,Crabgrass,Clover,2007-01-27
8e6f6073-119b-4aef-8c07-92c0fd3dc719,Panama City,Pitcairn,Crabgrass,Clover,1923-10-31
b2686719-d4da-4343-8e66-bde279ecb953,Mexicali,Saint Helena,Purslane,Cucumber,1993-01-07
183ce23e-8393-4e62-a04e-f8a5acc2fec4,Brazzaville,Swaziland,Japanese knotweed,Plantain,1907-05-24
ad562e97-4bef-4f4f-8415-376ff336f363,Jaipur,Equatorial Guinea,Bindweed,Clover,1984-03-26
79324df2-61a2-419e-9303-d67353af0153,Puebla,Croatia,Creeping buttercup,Sunflower,1991-06-27
bf7b0ff4-94e0-4d81-a2a7-88f42cd95903,Timbuktu,Heard Island and Mcdonald Islands,Bindweed,Clover,2019-08-27
31654573-1610-460c-8dab-31150b15f68a,Toronto,Cocos (Keeling) Islands,Clover,"Strawberry ",1994-12-15
64ca49c5-5120-41eb-86ec-4c69e4b51930,Wuhan,Chad,Crabgrass,Aubergine,1938-10-07
4571f8a0-a7a4-4767-ad83-703d28aeedc8,Dunedin,"Korea, Republic of",Japanese knotweed,Clover,1980-04-06
e138bef8-8b13-44d0-8277-557ca5b3b74b,Dresden,Brunei Darussalam,Purslane,Plantain,1969-03-27
fa0db177-991f-473c-8e0d-8b38327f3c5d,Thessaloniki,Mongolia,Creeping buttercup,Clover,2007-06-14
48ea1ea2-fac6-44a7-bb8a-934ad35fc11d,Saipan,Haiti,Japanese knotweed,Aubergine,1948-04-08
3ae15283-8fda-41e8-b38b-80b2fd52ee3b,Libreville,United Arab Emirates,Crabgrass,Cucumber,1959-08-07
22c8187b-d9e1-4df6-bad3-838624c9bab9,Detroit,Bangladesh,Chickweed,Clover,1958-02-05
1d2a50b9-e785-49f5-8864-44f02ae08613,Malé,Chile,Creeping buttercup,Clover,2009-05-25
30c022ca-eb04-499c-8b59-780bc20ab9e8,Adana,Denmark,Plantain,Clover,1902-06-25
438cc7ad-8541-4d55-bac2-5a859cac736b,Stepanakert,Guernsey,Clover,Cucumber,1952-12-04
397d154f-4cc3-4971-8dbc-0202ff41418b,Cape Town,Netherlands,Chickweed,Sunflower,1970-11-24
c20dfdec-9b34-48d4-99e7-fae4e8996b33,Madrid,Luxembourg,Chickweed,Plantain,1990-03-19
d6995b8b-c6b1-48be-944b-4ff7c7281a6c,Sri Jayawardenapura-Kotte,Argentina,Japanese knotweed,Clover,1986-04-11
a9ec69f4-7d82-4eeb-ad53-9e2d52dcf087,Rawalpindi,Niue,Bindweed,Plantain,1952-05-27
1f7bdae1-c2e8-40b4-a4d9-8dfdf4ccd14a,Honiara,Estonia,Japanese knotweed,Sunflower,1966-12-03
c2ccc0b7-9408-48c0-8e1f-a61ce9f1b729,Recife,Austria,Creeping buttercup,Plantain,1912-03-29
63f10452-b60f-4306-89f5-e67617cdee33,Düsseldorf,Aruba,Chickweed,"Strawberry ",1928-09-14
0977e984-ca88-46a5-a218-9dc78f37f18d,Enugu,Guinea,Purslane,Clover,1989-01-05
3b9bea55-2e78-4c5b-a724-c17407b424aa,Kobe,Qatar,Purslane,Carrot,1993-12-09
ed4ce20e-3b5f-4d6c-a649-32a20b6cf938,Caracas,Gambia,Chickweed,Plantain,1930-01-19
123226c7-90d0-4464-a247-75c58a22697f,Tabriz,New Caledonia,Plantain,Clover,1989-05-25
53f34a56-0d2f-4efd-ae86-0ce0a8b746c0,Graz,Guam,Crabgrass,Carrot,1972-09-12
7cdabd90-b1c2-4943-ad94-595c4d172c44,Anchorage,Aruba,Chickweed,Plantain,1933-11-05
233be293-c76d-45ca-a5ff-5a9868ec0ecc,Basra,Georgia,Japanese knotweed,Sunflower,1923-05-26
25c43276-2964-42ed-b147-d20c9e44c957,Nouakchott,Slovenia,Plantain,Clover,2004-12-10
4dd650ac-8f35-4207-9975-d4a3a293d892,Nagoya,Gambia,Plantain,Cucumber,1956-05-16
e00fdfb4-95fc-4071-842b-b68934d5c9f5,Abuja,Netherlands,Chickweed,Clover,1996-09-28
8bb1375a-27a9-470a-9099-d6f3cf20f883,Davao City,Saudi Arabia,Crabgrass,Carrot,1942-04-14
200ed576-e21b-429c-b0ce-59a85639eaa2,Barranquilla,Romania,Bindweed,Chickweed,1910-03-27
b533d6fc-e7e5-48ad-90ae-88c07800c562,Dededo,Tuvalu,Japanese knotweed,Plantain,1991-12-08
4b03a2b9-4cc4-43c4-acae-71c1595e0584,Chongqing,Burundi,Plantain,Carrot,1921-01-07
f2a19cc6-6616-43f2-96c5-26f7c4f2f4c6,Brisbane,Cambodia,Chickweed,Aubergine,1920-12-07
60753107-2c52-4a7c-9e42-3c153768d60b,Banjul,Singapore,Bindweed,Plantain,2008-03-06
728e9ba9-273f-4291-8f5c-28f0a709e8c4,Tianjin,Namibia,Bindweed,"Strawberry ",2003-04-10
b3707433-1730-4404-9a9c-b3e91676d37f,Ankara,Serbia and Montenegro,Crabgrass,"Strawberry ",1981-08-17
2f4a0a21-571a-44d6-9744-c113f1285978,Baku,Bosnia and Herzegovina,Japanese knotweed,Clover,1992-05-31
f4162115-cc5a-4096-9de2-b19c26c60d8b,Mamoudzou,Chad,Clover,Plantain,1969-12-04
3fc8176a-a956-4df4-b06b-e10ddb133601,Los Angeles,"Macedonia, The Former Yugoslav Republic of",Purslane,Clover,2010-06-20
b20f012f-3913-487a-b5fc-89c7637a1dbe,Providence,Antigua and Barbuda,Creeping buttercup,Aubergine,1907-07-07
e895f438-e095-43ce-877f-9725dba3dabf,Pristina,Pakistan,Purslane,Cucumber,1926-11-30
c7f7ddfd-77e0-4849-b615-168ffbde41b6,Espoo,Åland Islands,Clover,Aubergine,1915-07-04
8c14f580-e09a-4e2c-9bfb-0f4abe7efed9,El Aaiún,Liberia,Chickweed,Aubergine,1999-04-09
951762ab-6c07-4584-9a33-2fc68dbd1c8d,Bergen,Holy See (Vatican City State),Bindweed,Sunflower,1992-12-30
9a389319-a33c-4e79-9dbe-1369557891e9,Barcelona,Paraguay,Chickweed,"Strawberry ",1974-02-18
07ed4ceb-2b48-4e2b-a865-bb94bde6f664,Boa Vista,Isle of Man,Japanese knotweed,Aubergine,2002-12-26
37bca4d9-9250-455a-abc9-df7ab9b52452,Edinburgh,Anguilla,Crabgrass,Clover,1955-01-06
97e891f5-139d-43e2-aff8-4a13aa08ec24,Campinas,Guyana,Bindweed,Clover,1977-08-05
14675b9f-16b6-4c9b-ad39-040ee0df445a,Praia,Antarctica,Bindweed,Carrot,1943-02-04
3eeaeb6a-b881-4dd4-bd8f-7bebcdaf3a66,Maracaibo,Mauritius,Clover,"Strawberry ",2008-01-12
7d98e84b-5860-4773-997b-39025c6557d7,Managua,United States Minor Outlying Islands,Chickweed,Clover,1940-06-19
1871f50c-419e-40a7-951b-d70a2605f338,Phuket (city),"Korea, Democratic People""S Republic of",Purslane,Clover,1925-11-10
ebe4f950-eeda-409f-857a-b17eedbd359d,Curitiba,Saint Kitts and Nevis,Japanese knotweed,"Strawberry ",1920-08-07
51184bfc-2a20-46c0-8e56-29d13075fe3f,Zapopan,Croatia,Clover,Plantain,1949-07-12
c125b61a-df2d-43f5-a082-62cb2e7e6240,Conakry,Sierra Leone,Japanese knotweed,Clover,1950-01-18
a5fe6cb7-670d-4e61-b7bf-e3fb154b8264,Thiès,Bosnia and Herzegovina,Bindweed,Aubergine,2014-05-14
8bd0a019-2331-4a85-8e91-041efa98b20a,Podgorica,Burkina Faso,Chickweed,Clover,1936-12-23
3bc6587e-d33e-45b7-b879-05d58859cae8,Ouagadougou,Belgium,Clover,"Strawberry ",1998-07-09
b78dd338-f025-4ad4-aa02-dece701ac538,Phuket (city),Ethiopia,Chickweed,Clover,1901-04-05
1c7f6564-a4d8-4027-9f3c-fb7e8d3969c0,Durango,Venezuela,Crabgrass,Aubergine,1973-06-20
3cbedd96-2eae-475f-987b-ec5ecdbb6f0a,Ludhiana,France,Purslane,Clover,1914-05-04
cd0d72cb-32e5-47e8-aeb5-05cc44a31ccc,Geelong,New Zealand,Plantain,Clover,1964-12-31
4220f79b-3835-4063-a5f5-a7f4058bf24c,Kanpur,Belarus,Creeping buttercup,Carrot,1992-02-22
ea692f43-453a-48a2-aeb2-21b8edf38fb1,Anchorage,Czech Republic,Plantain,Cucumber,2004-02-19
0cd18f72-8c08-44bd-9dbd-328a190b8a97,Berlin,Palau,Chickweed,Clover,1948-05-16
8c43e459-ab23-4ba4-8cca-3a00ad8f7a3a,Innsbruck,Namibia,Crabgrass,Clover,1970-09-01
48b56dea-463b-41de-9b04-b4ec5aa0d935,Lilongwe,Yemen,Clover,Clover,1992-05-28
2343e7a6-c8dc-4b1f-b0ba-577f118f10c3,Taichung,Armenia,Purslane,Chickweed,2001-10-29
32061ed4-96ee-444b-912b-fb3260ed8d39,Montreal,Jamaica,Purslane,Aubergine,1904-07-07
63ba99ed-c9e3-41f0-83af-63fd14937bea,Durban,Paraguay,Japanese knotweed,Sunflower,1921-01-27
eb8b2eeb-50bd-40c4-928e-a6c945cce1c7,Tamale,Argentina,Plantain,Cucumber,1959-11-10
14af1b8c-6857-48e4-a4ef-365f3bd7abc7,Split (city),India,Crabgrass,Aubergine,1995-07-07
33cd4386-d153-408c-8c2a-db0ad4e491ed,Bursa,Bahrain,Japanese knotweed,Plantain,1902-06-17
69708a79-a398-42ba-bef7-6dc3a55d710e,Gibraltar,Sierra Leone,Chickweed,Carrot,2007-09-17
21586915-138b-441f-ba9b-12ca292e5984,Chihuahua,Liechtenstein,Crabgrass,Clover,1936-05-25
c3055ae9-e446-49b7-8aff-3e2bf303098b,Lucknow,"Cote D""Ivoire",Purslane,Cucumber,1943-12-16
8a07001b-ad3c-46dc-a096-21bd83d7884d,Riyadh,Croatia,Chickweed,Clover,2007-11-09
0da72bbe-4ef9-43a9-a916-038c68046483,Tokyo,Ecuador,Plantain,Plantain,1923-08-11
a0f835fb-641f-4f69-839f-e483dd3ecfb0,Minsk,Costa Rica,Purslane,Clover,1931-04-04
83976a04-b24c-4517-88c4-b1eeedc481b9,Istanbul,Serbia and Montenegro,Japanese knotweed,Chickweed,1956-05-19
445cdef8-26df-4de0-af95-1f77dcb32c0b,Paris,Puerto Rico,Bindweed,"Strawberry ",1929-10-15
9eab58b7-f1c1-4a5e-a814-fdcd0dda6068,Valparaíso,Cameroon,Chickweed,Aubergine,1925-12-01
cc776a19-3294-4810-9f90-766df07e408b,Recife,Myanmar,Crabgrass,Chickweed,1922-03-24
14685a75-e4ed-4e04-bf18-28402b8fb2b0,Gaziantep,Haiti,Plantain,"Strawberry ",1917-10-15
ce38783e-044d-46fe-9935-bdd2d7191f0e,Kabul,Argentina,Chickweed,Plantain,1922-01-03
bf9bba0f-f947-41ae-84d8-268893e1701d,Shillong,Yemen,Clover,Aubergine,1982-04-30
de8722f2-e0ac-49d2-8dcd-ad2f7c6db98d,Hagåtña,Holy See (Vatican City State),Plantain,Sunflower,1965-11-07
3d130a94-4597-4e6a-90a2-eede206f8147,Agartala,Egypt,Chickweed,Cucumber,1994-02-18
b446171e-b289-4d06-ab48-d7ae4060b5ab,Christchurch,Malaysia,Bindweed,Clover,1998-02-05
22db579d-eadf-4329-bf69-c275ac9b8985,Liverpool,Fiji,Bindweed,Sunflower,1978-03-13
50159840-a5d0-4c9f-955d-7233830bf3c7,Macau,Greenland,Bindweed,Clover,1944-04-24
d7798462-ce18-465a-89e3-3d2309b97c4a,São Paulo,Bosnia and Herzegovina,Plantain,Sunflower,1953-01-28
25d28362-06fc-4c4f-a24b-a7993dca7ace,Iloilo City,Egypt,Plantain,Sunflower,2009-12-15
ce347f23-6b27-439f-bdcb-aad7df349483,Yamoussoukro,Kyrgyzstan,Creeping buttercup,Plantain,1995-05-15
216ed759-3026-459a-bf71-0e7c603dfdb3,Bern,Gabon,Plantain,Clover,2016-08-23
7f08fa0c-53a1-4e4f-9cd2-1e858bd31539,Charlotte,Turkmenistan,Chickweed,Clover,1958-04-03
aa68cc2c-451b-44c8-a197-6649e062cd8b,Fort-de-France,Cape Verde,Creeping buttercup,Clover,1921-11-07
4f46ffba-3e89-4765-8b3a-b9e5db9744f7,Malacca Town,Kuwait,Bindweed,Cucumber,1923-05-21
766f4ce4-1727-4b57-8c09-7b91f18229d7,Da Nang,Paraguay,Crabgrass,"Strawberry ",1946-11-07
05ec181d-67ac-47a3-a695-892fdd8a7cd8,Osaka,Aruba,Purslane,Carrot,1914-03-31
eac75cc4-2dc9-4ef2-a666-628a90d2a6f8,Montevideo,Cape Verde,Purslane,Clover,1962-01-06
d68c09cd-67ee-4390-94b9-c4bbb20bb77b,Mandurah,Colombia,Crabgrass,Plantain,1924-11-27
3db65b5b-7457-4654-b5d6-244050c0bfad,Sri Jayawardenapura-Kotte,Kuwait,Plantain,Clover,1944-12-22
98d056f5-f8d0-466c-b698-a981b3093fa1,Campinas,Greece,Clover,Clover,1926-06-23
e69f224c-1d0a-4204-8205-262bd8a4f04b,Regina,Finland,Japanese knotweed,Clover,1941-05-20
4e889e11-f55f-46f6-8fa2-28d1a99aab56,Sapporo,Senegal,Purslane,Clover,1928-06-17
f8c90ded-e4bc-44bc-87b9-b6dc47bbe716,Kyoto,Maldives,Crabgrass,Clover,1910-01-19
3609279d-eaed-4f30-9a7e-a8467186f37a,Milan,Denmark,Clover,Sunflower,2009-09-14
9fb5488e-364e-4741-85dc-0f8e075a2cc4,Istanbul,Monaco,Purslane,Sunflower,1971-10-28
ebf87c17-35df-4135-8f85-60e8c619b019,Yokohama,Guinea-Bissau,Crabgrass,Chickweed,1925-03-30
183d9c0c-5931-4a2f-b893-c60d2930a129,Charlottetown,Belarus,Crabgrass,"Strawberry ",2011-03-12
e7c8889e-4c06-42b2-94c7-070d91150389,İzmir,"Virgin Islands, British",Chickweed,Aubergine,1931-03-28
eae3e329-575d-408c-a068-d6a104691f07,Innsbruck,Saint Lucia,Crabgrass,Clover,1927-02-19
f6c760c4-e09c-456e-972d-bcf0bd3d8188,Munich,Sudan,Bindweed,Sunflower,1915-11-02
bb542a02-3cc6-478e-aa1d-6d33bae9176b,Freetown,Togo,Plantain,Aubergine,1969-01-09
f09a8849-b8b0-4c85-a3cb-49349696ebf4,Sucre,Central African Republic,Purslane,Chickweed,1983-09-16
79893148-dc6f-4c52-8545-22d27c6be49a,Niamey,Romania,Purslane,Clover,1984-05-11
03d468c7-54ba-4ccd-b388-f20d46ec3c57,Fukuoka,Jamaica,Plantain,"Strawberry ",1945-05-09
092040c4-3019-4701-9480-c0c76d63fa10,Belmopan,Faroe Islands,Plantain,Aubergine,1962-11-28
822eafd0-f686-4be9-a5e6-250fc1d68923,Lusaka,Guam,Crabgrass,Clover,2000-01-26
46088b97-5a09-4979-9fd7-1f9ce317c601,Bergen,Tajikistan,Crabgrass,Chickweed,1968-07-30
f6801a62-2850-4749-84f1-0bd09043ad58,Tskhinvali,Djibouti,Chickweed,Carrot,1915-06-03
8970dbfb-fb08-465a-b413-313dc4a45f85,Malabo,Myanmar,Bindweed,Sunflower,1976-10-31
aecca7db-3a0a-490a-8450-71ca737e45d1,Kingstown,Russian Federation,Clover,Cucumber,2008-12-03
d45c836f-8a5f-4079-a89c-40837b51f45b,Nagoya,Mauritius,Purslane,"Strawberry ",1911-03-23
c4d7f460-a668-40ca-a97b-a86729033513,Belize City,Uruguay,Purslane,Clover,1907-06-12
508f1a36-ed62-4839-804a-fa7a85ad48c9,Yerevan,Monaco,Japanese knotweed,Clover,2018-04-09
8d580f71-c0e8-426b-96ad-7b2ac1e4aa85,Hanover,French Guiana,Chickweed,Clover,1971-09-15
88737e0f-e497-42b4-8c23-0d1630479212,Bamako,Antarctica,Crabgrass,"Strawberry ",1912-05-17
a055dabf-e7da-4bf4-85a5-796548217a13,Washington,Algeria,Japanese knotweed,Plantain,1900-01-30
a87dc1ab-baca-4259-91c1-d53fbd536fce,São José dos Campos,Guinea-Bissau,Japanese knotweed,Aubergine,1926-12-26
8cca9e95-76ba-40eb-bf44-3199f87faaa8,Luxor,Netherlands Antilles,Plantain,Clover,1908-08-22
f2af7ebb-7c08-482e-b619-602a46cfb824,San Juan,Gambia,Purslane,Chickweed,2012-05-19
be49e8b4-853d-4c56-ba55-966d0ded455d,Innsbruck,Cyprus,Plantain,Clover,1942-05-28
55a8d256-9392-44b5-8249-7606e6069b1c,Indianapolis,Estonia,Bindweed,Clover,1920-05-22
45aff394-0d00-4798-bc38-203184d18e4a,Wollongong,Panama,Crabgrass,Aubergine,1901-10-04
0ffd57ef-05bd-4d24-b038-ea91610daf47,Ankara,Denmark,Japanese knotweed,Sunflower,1963-01-30
7ffaad15-d006-46de-8d3e-69634e691a1a,Forked River,Kazakhstan,Creeping buttercup,Clover,1901-11-15
4a51431a-6fb5-4e55-a23c-bb6d57721efa,Canberra,Nauru,Japanese knotweed,Cucumber,1986-09-14
0901ae4a-2cb0-4770-a26f-c4894af323eb,Papeete,Barbados,Purslane,Carrot,1937-02-07
87ed5f18-cf89-4063-849c-4c9c2e69f2b9,Pristina,Afghanistan,Clover,Clover,2011-03-23
97d06c77-2f1e-44cf-a9ed-0f2ed877ebe6,Belgrade,Guyana,Clover,Aubergine,1939-07-23
7c5abd11-601f-4d5e-832d-de8c94f8cc2e,Hanover,Ghana,Purslane,Clover,1960-02-21
a9fc4703-7297-48a9-900e-38d53beba9df,San Antonio,Turkey,Creeping buttercup,Sunflower,1982-10-29
ba256f75-2fc0-4962-860d-fb8243d7db2d,Lima,Nepal,Chickweed,Cucumber,1966-09-09
ebe5932d-de21-4522-aee7-153cfeccb2a3,Tamale,Isle of Man,Japanese knotweed,"Strawberry ",1904-05-06
9f960705-42cc-474a-b5b6-3a302572e3c7,Punta Arenas,Argentina,Bindweed,Carrot,1953-08-02
91a4d262-7afe-4689-9f20-683dcf36b03f,Wuhan,Paraguay,Creeping buttercup,Clover,1910-01-02
fa55a579-b186-4d7c-8e3f-ddab533410ee,El Paso,Cuba,Purslane,Chickweed,1948-03-25
d2d29b68-4fc4-4647-a0a5-c3d0de7b6acc,Paramaribo,Philippines,Clover,Chickweed,1905-08-09
3e85a85c-50ba-4918-b29f-c31f8f470fec,Malang,Mexico,Chickweed,Clover,2005-09-20
c82c3735-ab0d-4509-83c3-fba95cbb7987,Riyadh,Solomon Islands,Bindweed,Sunflower,1929-02-03
03446b2a-db2d-421d-addb-e204f697b173,Alofi,Brunei Darussalam,Purslane,Clover,1946-10-17
ca33a960-fd7d-48fb-922f-d4a5f400b353,Shijiazhuang,South Georgia and the South Sandwich Islands,Crabgrass,Clover,1924-07-02
a827dea0-15a2-435c-9a14-23f0ea9dffa2,Port of Spain,Turkmenistan,Japanese knotweed,Sunflower,1969-09-05
3b823382-11f1-42f4-ba90-2593c3c2d6e4,Incheon,Finland,Purslane,Sunflower,1931-06-18
13ce22c8-2eab-4733-b69a-e963f8f12a8a,Alofi,Puerto Rico,Crabgrass,Clover,1928-06-10
9917975d-5ec4-4d48-b5c5-87a27c36b168,Santa Cruz de Tenerife,Poland,Purslane,Chickweed,1958-04-22
d657d0cd-b27f-4d12-8ba1-36223b59ab7c,N'Djamena,Mali,Creeping buttercup,Chickweed,1995-02-01
2239841d-05f7-4130-a1ab-3f9674d39ab2,Durban,Israel,Crabgrass,Clover,1943-09-03
5539b775-7cdc-4174-911d-ce5b73dc800b,Bangui,Senegal,Creeping buttercup,Plantain,1994-12-06
c1f83c55-cba8-405a-8066-89c868bf0142,Adamstown,Ethiopia,Clover,"Strawberry ",1947-12-15
bc52794f-ca69-4431-94da-3a1fcc58824a,Johannesburg,Cayman Islands,Creeping buttercup,Clover,1906-03-10
ce14abc1-f640-4b03-9e5d-233bf1019561,Cali,Hungary,Bindweed,Chickweed,1900-08-30
db89ebf8-ed62-4f69-b7f2-acb41ebc2a98,Srinagar,United Arab Emirates,Creeping buttercup,Plantain,1916-11-21
04ef492f-48d2-446f-ae3e-577920e93b06,Kota Bharu,French Polynesia,Plantain,Cucumber,2004-07-05
cfb5916c-5854-4abc-9f71-2f3e0e359ed0,Nakhon Ratchasima,Christmas Island,Clover,Plantain,1963-11-18
e88c3f81-1456-49ee-8025-77b3524d3fc7,Qingdao,Guinea-Bissau,Purslane,Clover,1968-08-20
797870f4-39a3-4b5b-99f9-b180a2707c69,Shenzhen,American Samoa,Chickweed,Sunflower,1926-01-10
69a94da5-b6f1-4940-b9f5-baef277b620a,Arequipa,Sierra Leone,Purslane,Carrot,1916-08-12
5ac45652-6ac3-48eb-99b6-ab1292546c5e,Forked River,Ukraine,Purslane,Aubergine,1972-05-03
561cc3dc-5ae9-4cd2-a8d0-e8b5fdc74e1b,Cleveland,Austria,Creeping buttercup,Clover,1995-01-21
b758f269-c274-46df-ad02-a2fcdba57b75,Alor Star,Ecuador,Japanese knotweed,Clover,2005-04-30
4d739a9b-d0ce-461b-b49a-ed31b4263829,Tunis,Pakistan,Crabgrass,Carrot,1994-05-29
1ab4d16f-0e67-40e0-9a2a-77b2764874bf,Tunis,Papua New Guinea,Japanese knotweed,"Strawberry ",1922-08-20
06d7fb51-ca81-4dbf-9056-275e26a074e1,Stepanakert,Nicaragua,Crabgrass,Clover,1997-12-30
73593e89-4b23-46a9-93b7-b85991206c64,San Fernando,Antigua and Barbuda,Japanese knotweed,"Strawberry ",1995-02-20
c070fc3a-9d3a-4100-b192-6cd22f06342a,Vatican City,Albania,Chickweed,Chickweed,1970-10-22
