id,city,country,weeds,garden,date
19209611-79d9-45d9-b277-7a860cce20b5,Yellowknife,Guinea-Bissau,Chickweed,Clover,1958-09-21
bf4619fd-0af9-4540-b3c6-07f1627a5442,Jaipur,Guinea-Bissau,Clover,Clover,2000-10-04
adf68b5d-9fa6-4a3f-85fe-18dd25d098cf,Dibrugarh,Congo,Purslane,Cucumber,1993-05-28
cc8bf6fd-dc46-4dd5-af30-8e20bb7432a0,Medellín,Namibia,Bindweed,Plantain,1938-09-25
01a69561-7b5b-41cb-bbec-4263b1801e28,Fukuoka,Armenia,Bindweed,Clover,1916-01-29
ace866e2-9921-4156-9d4a-edeef257be88,Wuhan,United Kingdom,Clover,Aubergine,1983-02-25
7ebb1e82-5c5c-4312-a7c0-782b09a6f330,Alofi,Guernsey,Purslane,Clover,2005-05-22
265cbf3d-d420-45c0-9e94-8a009db5dd2e,Weno,South Africa,Purslane,Cucumber,2018-05-17
9b4218af-b60f-4247-9814-7925cbf39f42,Jamestown,Costa Rica,Bindweed,Carrot,1914-12-26
892ded48-fe8e-44c2-9413-798f40c20f23,Cairns,Uruguay,Plantain,Sunflower,1945-07-18
d9c25d60-86f3-4359-afdc-168c9591d329,Malmö,Falkland Islands (Malvinas),Plantain,"Strawberry ",2008-03-24
e0206e25-ec52-4f4a-a86e-e8c17db1d311,Barcelona,Burundi,Bindweed,Clover,1915-11-11
1ab6c405-5ca6-4d49-b48e-ee20cb7c83f4,Saint-Denis,Luxembourg,Chickweed,Plantain,2013-03-05
e2231d86-0f38-4c4d-9535-439f1d9228e4,Tartu,Portugal,Clover,Clover,1965-08-18
7b02f985-efee-4d82-9c0e-86ed6fac151b,Banda Aceh,French Southern Territories,Crabgrass,Chickweed,1947-02-12
208f9205-8e64-4688-86f9-cd5e56cdfee2,Siem Reap,Comoros,Japanese knotweed,Clover,1999-08-26
67e3c694-32b3-46b7-97e0-9d8dfaee8456,Malacca Town,Solomon Islands,Plantain,Carrot,2009-10-30
a5171287-f261-4d1d-8c5d-bf61a500fe14,Mérida,Faroe Islands,Creeping buttercup,Plantain,1987-11-19
22530e88-b24f-4eb4-826c-56e959ae9b9d,Samara,Kiribati,Clover,Cucumber,1936-07-23
1048e1e8-5304-4cbb-b2c7-6e96a857e261,Charlotte,Jordan,Japanese knotweed,"Strawberry ",1928-03-23
ac440e1c-3ac9-4daa-b25a-ec35c2edd85e,Faisalabad,Bosnia and Herzegovina,Crabgrass,Cucumber,1922-10-01
73ca0408-e9f9-4574-af45-b47106e5fe3a,Zapopan,Turks and Caicos Islands,Japanese knotweed,Clover,2017-11-21
3f7eefe5-0875-4d82-9f35-7c7ece992a9a,Honiara,Peru,Creeping buttercup,Cucumber,2003-03-31
81171822-cb79-46a9-acc1-daffeff3326e,Cork (city),Nicaragua,Crabgrass,Clover,1995-07-17
a6c0c5b0-12fe-4510-ab3a-590bf5e9a6df,Birmingham,Estonia,Crabgrass,Aubergine,1990-05-25
b21a570e-fadd-449e-8bd6-1e1568128658,Forked River,Guatemala,Creeping buttercup,Plantain,1948-09-10
5dafdbdd-77c9-4459-b590-de5789f54dbd,Santo Domingo,Cambodia,Japanese knotweed,Clover,1947-02-04
c934b1d1-e71f-416e-bb04-61e494330cc6,Port Said,Tajikistan,Purslane,Aubergine,1962-03-13
657a47f8-440e-4de7-bd61-0169bbd60495,Dibrugarh,San Marino,Crabgrass,Carrot,1956-04-18
666b236a-1981-4e8a-a449-7e2cd80c38bd,Auckland,Isle of Man,Plantain,Plantain,1912-10-18
b9bae538-a0bf-4131-828b-20421aa0a13b,Cuiabá,Botswana,Creeping buttercup,Plantain,1987-08-05
43a4ca86-c281-4f2b-9ecb-a7ec00321b3a,Sydney,Algeria,Bindweed,"Strawberry ",1977-05-06
04493875-bd53-4bb2-84ee-fcf261ca8944,Da Nang,Portugal,Creeping buttercup,"Strawberry ",1996-04-14
ee414823-b6b9-4326-8bf7-8abd5181a58b,Luxembourg (city),Ghana,Creeping buttercup,Sunflower,1973-11-20
90986a47-d394-40c4-89c1-30c478ab4ce3,Phoenix,Bhutan,Purslane,Cucumber,1984-08-12
e9343723-571f-40e9-b191-fc208949e6b8,Surabaya,Somalia,Crabgrass,Chickweed,1930-06-24
590bd1e6-d349-4564-a178-eeace5885274,Shanghai,Netherlands Antilles,Purslane,"Strawberry ",1965-12-17
d7bdb601-8718-43c8-988c-d56c622f15cf,Monaco,Dominica,Clover,Sunflower,1995-03-19
f7b98d05-8eba-4123-8687-ba86ca477bd4,Charlotte,Denmark,Clover,Clover,1937-12-15
6178716b-ef40-4ce8-9845-db5cb094ae21,Port Said,New Caledonia,Clover,"Strawberry ",1960-08-13
409c3c1f-7d4a-4ec6-b6b8-bf161cdc1ce4,Rio Branco,Kiribati,Clover,"Strawberry ",1978-01-10
1561358f-b00a-403d-8dd0-e5311e219916,Riga,Thailand,Purslane,Plantain,2002-08-11
1994337c-cbc9-4af2-ad61-53d4c5161462,Yellowknife,Guadeloupe,Chickweed,Clover,2017-12-02
b027ed03-069f-4576-a42b-6d38cf660d00,Manama,"Lao People""S Democratic Republic",Clover,Plantain,1911-08-03
bbe5f7b4-5df1-4f0a-ba4c-9f87f4379039,Roseau,Bouvet Island,Purslane,Plantain,1974-11-25
109a954e-eb74-49e7-8f43-05ca61157c80,Santiago de Cuba,Fiji,Plantain,Carrot,1977-08-04
1d88fd9a-7e26-4da9-b6bb-bbaae19490a0,Rio de Janeiro,Saint Lucia,Chickweed,Sunflower,1910-02-20
6ae72af2-fd60-46ec-aa5f-4a762cc1fdb6,Santiago de Cuba,Guyana,Plantain,Sunflower,1947-01-18
98242ee1-b914-487c-9cb0-c1c45b4a44b6,Mersin,United Kingdom,Creeping buttercup,Clover,1986-03-12
bbcab17d-5c5a-4332-a06f-ec4b1bcb650e,Hilo,Burkina Faso,Japanese knotweed,Clover,1971-12-25
949c5cc9-5907-49b9-a079-2bb80f2120f7,Dresden,Antigua and Barbuda,Purslane,Plantain,1924-10-24
77e293d4-3200-4021-b3a2-1642be3dd3e2,Kharkiv,Latvia,Clover,Carrot,1965-08-26
90dfd5fd-0193-4bd0-89e2-ede7ed61f230,Nakhon Ratchasima,Puerto Rico,Clover,Cucumber,1909-01-04
eff17320-3e2c-4ff9-bb95-b4c2aae07b4b,Bandung,Cuba,Crabgrass,Cucumber,1980-03-16
c59cacae-e74a-41d9-99dc-8d1d8ccc6b34,Lima,Norway,Bindweed,Plantain,1948-08-10
ba2a20e7-4151-4613-b7b8-1cdf165fa1cf,Bangui,Gibraltar,Clover,Aubergine,1909-04-01
3fed010b-a85d-4f5a-8a5b-f5981f69bc60,The Hague,Albania,Bindweed,Plantain,1985-01-24
15bdcd77-1c02-4dc0-a0e0-1837c2653b96,Belmopan,Kiribati,Chickweed,Chickweed,1913-09-15
cd65f1e9-6462-4e3d-a435-58e3e8bd7760,Porto Velho,Belize,Clover,Clover,1968-05-08
389d9e98-8b98-4c37-a0f7-716e3f7f635b,Manzini,Guinea,Crabgrass,Clover,1943-03-12
8ef82a7a-e6df-406f-9666-7ce5224d0c54,Srinagar,Gibraltar,Plantain,Aubergine,1973-01-29
5172cf67-9a1a-4182-8905-5fd5c74b0fe5,Ahmedabad,Philippines,Plantain,Aubergine,1975-06-28
4339b711-07b2-4796-8879-2479e4e2831f,Virginia Beach,Equatorial Guinea,Plantain,"Strawberry ",1941-01-07
84b9e4e4-a4ee-4448-a4be-d256ebc46ee5,Brazzaville,Kazakhstan,Chickweed,Aubergine,1907-01-03
47121464-af24-433e-9f49-7c49449c8268,Tskhinvali,United States Minor Outlying Islands,Purslane,Clover,1916-09-24
1acf8038-e839-4008-9d26-2c05620bb017,Townsville,Cocos (Keeling) Islands,Chickweed,Clover,1929-05-17
167ca87d-a2bd-4723-aa49-a83757165e58,Virginia Beach,Ghana,Plantain,Clover,2002-01-16
245ea376-2849-4a2e-9f1d-7523ce07bd31,Cockburn Town,Canada,Bindweed,Clover,1918-06-01
6f799acb-276e-4ac8-9fa1-a6026f2a9cff,Puebla,Armenia,Clover,"Strawberry ",2019-07-03
b6b6411a-39f7-4796-9d3c-460de0f163d1,Monaco,South Africa,Chickweed,Cucumber,1982-01-09
1b8984a1-ea56-402b-ad08-308ee7f88046,Berlin,Portugal,Purslane,Chickweed,1970-01-09
95111c2f-5ca1-49ff-ac7e-ab05bfd86bde,Veracruz,Somalia,Creeping buttercup,Chickweed,1973-02-21
5b4c5658-62ca-4bb5-891e-6d6e3732f6ae,Boa Vista,Liechtenstein,Plantain,Aubergine,1948-07-11
0108397c-99b4-45ec-9b46-875ce9c08b95,Port Vila,Croatia,Plantain,Chickweed,1954-03-18
37400adf-22dc-4943-a301-e2a3e87e7899,Makati City,Peru,Crabgrass,Chickweed,1981-10-23
cec23cd3-e240-4afd-93c7-7e5615108b24,Luanda,Czech Republic,Purslane,Carrot,1977-01-03
e623f51e-6472-4e12-afc1-2c8855aafbbd,Jaipur,"Taiwan, Province of China",Chickweed,Clover,1902-02-07
2622bd4d-39ea-4611-a2ab-6c888e9dd0f6,São Tomé,Maldives,Bindweed,Plantain,1978-09-24
26018f26-946e-4856-9348-e031f6fdee92,Boston,Jamaica,Chickweed,"Strawberry ",1911-03-03
575006b1-7a9b-43b6-8beb-f9e1bcf2d368,Brisbane,Samoa,Crabgrass,"Strawberry ",1934-07-25
8c7f4bc9-4b20-4818-bbec-f7506ec60e19,Dhaka,Central African Republic,Plantain,Sunflower,1934-06-30
e9533d1e-9d96-4cfd-9c62-795115d911cf,Sukhumi,Italy,Chickweed,Clover,2013-12-25
d31c796e-f16f-4b1c-996e-c4786cb24541,Seville,Burkina Faso,Japanese knotweed,Clover,2008-07-04
b1fd4ec9-d946-4f3a-85d1-f5a3f71a1098,Dallas,Guyana,Chickweed,Chickweed,1960-12-14
060e9d35-f7b1-428c-aa27-1db1444c4f90,Marrakech,Czech Republic,Plantain,Clover,2011-03-01
338f7231-442d-459e-964b-ebc587bd8d1e,Murmansk,Iraq,Creeping buttercup,Clover,1923-02-25
2833b779-3e0a-432a-ae6f-9ac9d56285d3,Ibadan,Egypt,Creeping buttercup,Cucumber,1999-10-29
2a983b50-728d-446e-a3f9-38c481e2bd85,Beijing,Madagascar,Clover,Clover,2008-02-23
3aa3b7bd-9dad-49e2-886e-c7fedec38816,San José,Iceland,Crabgrass,Cucumber,1932-11-21
986e429e-165f-4139-bcce-c28917c22de8,Kigali,Palau,Japanese knotweed,"Strawberry ",1971-09-14
3e6b150e-8922-435e-beae-21aab15b2aa0,Kansas City,"Korea, Democratic People""S Republic of",Chickweed,Chickweed,1950-03-12
13f95ec8-6886-4bcd-b19c-283bb651aeda,Tamale,Turkey,Purslane,Clover,1954-09-16
8efec47e-102f-4417-a672-c0cd4e5bbf04,Manzini,Turkey,Japanese knotweed,Aubergine,1998-12-22
2b832a37-f7c7-4cb4-8cc0-e24d74dd9ba6,Rome,Wallis and Futuna,Japanese knotweed,Sunflower,1980-03-05
fe9f14e1-6e7f-428e-b914-cdac8754b4b4,Honiara,Jamaica,Bindweed,Clover,1955-03-25
83c6831c-333f-4d26-8557-09c0528837ac,Huế,"Virgin Islands, U.S.",Chickweed,Cucumber,1989-12-31
a32ade3b-6ed0-4fe3-ba07-4e8eaf18b627,Manaus,"Lao People""S Democratic Republic",Plantain,Aubergine,1956-10-05
9374999e-d0b2-4e3f-a0fb-20118ddf4201,İzmir,Comoros,Purslane,Plantain,2009-04-20
995f347a-37aa-4903-b6a1-3d0730ba76bc,Lobamba,Cook Islands,Creeping buttercup,Sunflower,2002-02-14
c5438d4b-669c-4bf7-90e0-f65333919744,Frankfurt,Liechtenstein,Purslane,Clover,1908-05-03
30945ec2-4074-4367-8a96-038da05d9980,Surat,Guam,Purslane,Carrot,1950-03-28
8aed875f-6a81-48c8-b1c7-8400e83da240,Livingstone,Tokelau,Crabgrass,Cucumber,1942-01-09
4f9904dd-fb40-481c-b990-a28e7a073ec8,San Juan,South Africa,Creeping buttercup,Cucumber,1968-12-04
fd587542-569d-4031-b76d-a89a928a04de,Gold Coast,Bhutan,Plantain,Clover,1914-11-26
bf83084b-968d-42b7-91c9-6afe2b6fff5a,Quebec City,Bahamas,Clover,Clover,1980-08-18
9b97cbb0-46c1-41e3-9fba-9e43ff7c03a3,Islamabad,Russian Federation,Chickweed,Clover,1932-10-28
598c17af-9e79-4121-804b-7acf65aa2d83,Campo Grande,"Iran, Islamic Republic Of",Creeping buttercup,Chickweed,1926-07-05
b9daaf67-30ee-490b-89e8-6649c7af361d,George Town,Mongolia,Purslane,Carrot,1965-02-02
428e9d7d-4356-40a1-9bc0-5c1aa51f5fb2,Brisbane,Greece,Clover,Clover,2018-08-09
d8ec7600-4822-4c03-b564-cbc07070a541,St. George's,Turks and Caicos Islands,Bindweed,Plantain,1957-10-10
3169f47c-939f-4ccc-bb4c-cc8414c638c5,Mandurah,Benin,Plantain,Sunflower,1921-12-05
793bc1a4-5b2c-42ce-983e-cab355b73b9d,Marrakech,Macao,Chickweed,"Strawberry ",2005-12-28
b17a18cc-9311-4811-a2c0-cc09fecee349,Managua,"Cote D""Ivoire",Plantain,Sunflower,1908-10-06
8789063d-fe07-4d1c-9a48-232c459407e6,St. John's,Jamaica,Crabgrass,Cucumber,1901-08-08
69ac67d6-cb5e-4c4b-bf67-bccc8d46921b,Apia,Myanmar,Plantain,"Strawberry ",1941-03-06
e425283f-4057-4de3-bdb1-c7304cfe4eef,Kyoto,Guinea,Clover,Carrot,2007-04-17
98fbc437-27ef-4ffc-b474-4f0c729153b9,Colombo,Bulgaria,Crabgrass,Clover,1963-06-05
cfcb08f2-cbbb-4f8f-b88c-510a266bf995,Fredericton,Åland Islands,Clover,Clover,2005-10-06
131452b1-a8f0-4822-b522-e50c1c6be568,Naples,Brazil,Bindweed,Chickweed,1945-07-06
42cd948a-bd16-46c7-b6eb-70ef8ffe00d9,Road Town,Yemen,Crabgrass,Clover,1936-07-09
f94a0aa1-2af4-46b2-945a-b335d8013124,Innsbruck,Guinea-Bissau,Creeping buttercup,Aubergine,1995-01-19
0389e71e-60f5-48b0-91a6-b9f942b43e18,Nuuk,Tajikistan,Bindweed,Aubergine,2013-04-24
ad54756f-b608-4e8a-9002-020a2db254c1,Atlanta,Burkina Faso,Purslane,Clover,1996-07-11
e985173e-d546-4757-b5f5-7e0e24e51e30,Hangzhou,Gambia,Clover,Carrot,1909-04-03
33b2aafd-3fdd-4b36-8057-1a05cabc6b7b,Ibiza,Cayman Islands,Clover,Clover,1964-11-17
a2051461-9537-4b74-aace-c7522af31e0c,Malabo,Bouvet Island,Japanese knotweed,"Strawberry ",1933-03-15
51cdbb58-cc9c-468b-9b61-a70e4a3149c2,Hai Phong,Timor-Leste,Purslane,Clover,1953-04-24
4898e20b-592f-4ee3-88e5-290a27e4ab5c,Charlotte,Belarus,Chickweed,"Strawberry ",1906-02-25
54fe1829-ae3a-43f0-a2ec-88ee1fd994c2,Douglas,Turkey,Bindweed,Clover,1920-10-02
310e464f-6a7d-4ce4-8ca5-87fbed305e63,Dodoma,Niger,Bindweed,Clover,1910-10-10
01d29eff-492e-4cb6-861a-570858b9323e,Gold Coast,United Kingdom,Clover,Clover,1984-08-13
dc681817-a3f3-4a16-b869-f4acd41cacbb,Lahore,Serbia and Montenegro,Clover,Plantain,2004-08-08
0f5ea220-8906-4e11-ab11-b787fd6f2e8f,Iquique,Afghanistan,Bindweed,Chickweed,1999-01-22
6cedad8d-e67e-4a89-a3ed-a73b17e17445,Tampa,Central African Republic,Creeping buttercup,Aubergine,1970-03-06
5c7850f4-4288-4e1e-a9c8-36d604f08d73,Brikama,Turks and Caicos Islands,Purslane,Cucumber,1945-06-20
6dc2f8bf-8409-4a20-814c-cfa389180aa0,Punta Arenas,Malta,Plantain,Aubergine,1961-05-29
21488a31-fcca-418d-9b83-3bb719327e5a,Boston,Mexico,Japanese knotweed,Aubergine,2002-12-10
2dbcabc4-4e73-4f93-997f-208bc9279071,Wonsan,Somalia,Crabgrass,Chickweed,1958-10-03
cda93dd5-e06a-49b3-aa53-d63ad484dc42,Blantyre,Christmas Island,Creeping buttercup,Plantain,1945-05-29
83f68de8-67c9-444c-9817-156b27d1ad52,Brisbane,Australia,Bindweed,Plantain,1924-06-19
ae77b35f-a0f7-42c9-aa4a-15034192b09e,Tiraspol,Algeria,Purslane,Plantain,1907-03-15
196d88f0-7fb9-47b3-be3e-50203f506263,Makati City,Turkey,Japanese knotweed,Plantain,1976-12-15
b0fbde09-dc41-4297-b4bf-1aa63ae618ce,Nizhny Novgorod,Dominica,Clover,Clover,2018-11-02
13000461-3323-45e0-a54b-77d9d71d67b5,Marrakech,Colombia,Chickweed,"Strawberry ",1928-08-27
2c62b34f-579a-4c20-a016-6942e7bcd3c1,Nice,Angola,Bindweed,Aubergine,1974-12-14
a1ce503c-84df-4c0d-a6a7-726c3004bee1,Anchorage,Malta,Crabgrass,Clover,2015-02-03
61449c4a-07b2-47d4-9b9c-d8b34e830b0d,Chiang Mai,Antigua and Barbuda,Clover,Chickweed,1933-09-19
c875869f-aada-4cb5-85a1-7edef28bdf8c,Rio de Janeiro,Bosnia and Herzegovina,Purslane,Plantain,1901-07-11
7924396f-46c9-4731-9ae7-fb86969e5f11,Tskhinvali,Finland,Crabgrass,"Strawberry ",1990-04-12
988aecb4-9bba-4f65-ac4f-299a00eddbcc,Nizhny Novgorod,Barbados,Clover,"Strawberry ",1907-06-05
6b0ff3fe-8854-409b-bc6e-b3ebfc829818,Stepanakert,Madagascar,Clover,Clover,2007-03-24
b04d56b6-32bf-478d-a031-01e975443941,Mata-Utu,Belgium,Japanese knotweed,Cucumber,1995-10-17
c3c36656-0876-4e66-9e25-746a62ca920e,Iquitos,Wallis and Futuna,Japanese knotweed,Cucumber,1927-02-10
23158a6d-ef6a-4d87-86c3-ad3f3eac2905,Tegucigalpa,Croatia,Plantain,Sunflower,1930-06-21
ea25d465-695e-4366-9710-c7fd052fd8ab,Hyderabad,Nigeria,Clover,Clover,2006-12-21
b0959083-297a-48ee-a2d1-863d562c4397,Tehran,Namibia,Clover,Clover,1984-04-27
4712aa6e-52d7-4886-a3b1-559408d486de,Split (city),Madagascar,Creeping buttercup,"Strawberry ",1976-07-13
6814cc6e-d8ef-44c0-980c-bb91e08595d0,Perth,Finland,Crabgrass,Aubergine,1972-02-26
e63aad3e-a8eb-48e5-8ba6-eabb031058be,Kingstown,Chile,Japanese knotweed,Cucumber,1934-10-29
fb1bd046-21fa-4ff9-97a1-b8dfbab22a7c,São Paulo,Equatorial Guinea,Plantain,Cucumber,1958-04-16
bfebe482-0798-4683-a3fc-7be55aaf2a75,Hyderabad,Mauritius,Clover,Clover,1993-10-11
1a1c639f-52b0-47e7-a9f2-f1710c0dad1d,George Town,Central African Republic,Plantain,Plantain,1971-11-17
d2199783-b7d1-4254-8c9d-4141e290df3e,Quezon City,Uruguay,Purslane,"Strawberry ",1983-12-21
9f427d71-3706-4c75-9503-e136ebe8ba87,Mersin,Nicaragua,Chickweed,Clover,1998-09-07
0bf695bd-4c1b-4aec-a77c-e464a6fdc8b0,Mandurah,Hungary,Creeping buttercup,Sunflower,2009-09-16
a0dc8023-60e9-4fcd-964f-2c5145ef5993,Nairobi,Martinique,Plantain,Plantain,1939-08-01
382d40ff-cbdf-450a-9a9a-0af7b2141c3d,Adana,Fiji,Clover,Chickweed,1997-05-19
79b80763-3ae2-4a78-9aac-f58ec8f1dab6,Prague,Bosnia and Herzegovina,Chickweed,Clover,2009-08-08
7fcbcce8-7c58-45d5-8e47-ec2b62071d1b,Port Vila,"Cote D""Ivoire",Plantain,Clover,1980-08-09
d52effda-a2a1-4636-80d2-091ad8740ec4,Abu Dhabi,"Lao People""S Democratic Republic",Plantain,Sunflower,1977-11-05
2e7b2578-5248-4a64-af5a-220a6b652c13,Davao City,Netherlands,Clover,Clover,1934-06-03
ab22dac6-32e1-44ba-8afd-238d14460c7b,Quebec City,Mongolia,Japanese knotweed,Plantain,1967-05-08
85b528ff-0977-434e-a1cf-936b7a346edc,Brasília,Liberia,Creeping buttercup,Plantain,1997-03-05
0443982b-3e9f-48a8-b569-0931ec48ed1e,Hamilton,"Korea, Republic of",Japanese knotweed,Aubergine,1950-05-11
0e64e9e4-c8bc-4edf-9fdb-8d72ae645aae,Taichung,Brunei Darussalam,Clover,Sunflower,1995-11-18
1b6354d6-060c-4f82-bec7-0db1a04ee707,Curitiba,"Macedonia, The Former Yugoslav Republic of",Japanese knotweed,Sunflower,1955-09-24
8cc4a5b7-647e-4841-a2ac-06314df1c488,Hanoi,"Micronesia, Federated States of",Chickweed,"Strawberry ",2012-03-06
f37c1bc6-1686-49df-a026-88659d5f4d57,Tamale,Fiji,Bindweed,Cucumber,1987-09-04
54714b54-d932-4261-a9d6-b46531bbae68,Bucharest,Oman,Crabgrass,Plantain,1963-06-04
1450798e-d7bd-4b11-b3b0-b5356f30b735,Recife,Timor-Leste,Purslane,Clover,2009-12-15
7f677397-3a99-4d4a-933b-1d91f0f7a765,Chicago,Belarus,Japanese knotweed,Aubergine,1930-08-26
478df879-f2a3-4236-b977-42d16ac3df71,Davao City,Belgium,Purslane,Clover,1959-01-31
ab5e0aaa-151d-4437-b38c-d37659d06d36,Kawasaki,Central African Republic,Crabgrass,"Strawberry ",1956-07-11
5517fcd0-b73d-4b43-a2b2-69c64a045964,Hargeisa,Kiribati,Chickweed,Clover,2010-03-21
437beaed-2fc8-45ba-adac-88108107e936,Ibadan,Belize,Purslane,Clover,1998-09-26
2e3e99a1-a424-460a-845f-c6c6520b48be,Riga,Czech Republic,Crabgrass,Clover,2005-06-01
55dc27df-61fd-4d85-b18a-895497d9c78d,Malé,Pitcairn,Creeping buttercup,Carrot,1930-09-19
c0bca032-8360-42c3-8829-dcce0a23a3bd,Sri Jayawardenapura-Kotte,Hungary,Creeping buttercup,Carrot,2001-09-22
3548f550-3fa9-44a5-b458-bc136626ae6b,Casablanca,Greenland,Chickweed,Chickweed,1979-01-31
24c6dedf-1caa-4c97-953b-1ca38a100c09,Dhaka,Brazil,Japanese knotweed,Clover,1935-05-27
cbaa8d22-b702-46ad-a65d-2c36274cff37,Mexicali,Dominican Republic,Purslane,Aubergine,2005-01-25
12bb564e-fa6c-4f74-a3b8-2ba6e3a0eff2,Winnipeg,Guatemala,Crabgrass,Clover,1935-12-22
9efb2f61-ca1e-4d93-bc89-49144abf136f,Manaus,"Virgin Islands, British",Creeping buttercup,Clover,1943-10-10
d4506e4b-be5a-4152-ad9d-56f6e2ef561c,Libreville,Antigua and Barbuda,Chickweed,Chickweed,1950-03-11
f38eed4f-962b-4152-90c4-2c50704067ee,Lisbon,Kyrgyzstan,Chickweed,Plantain,1925-08-09
7653b408-56db-414c-95bd-093f6e419b85,Zapopan,Timor-Leste,Japanese knotweed,Carrot,2010-10-07
b96207de-f742-42bf-8627-33c63cc45233,Belize City,Dominica,Japanese knotweed,Aubergine,1993-04-07
ae5b3d14-b388-411b-a743-5b8860a0a3ae,Quetzaltenango,Jersey,Crabgrass,Clover,1941-04-20
096a3417-0959-46af-90da-0a567259c478,Chennai,Senegal,Crabgrass,Clover,1972-01-13
6620f33e-dc1b-444b-a1f5-009a62a02d47,Maseru,Philippines,Creeping buttercup,Cucumber,1931-02-23
0303f76e-a620-43a8-9f4c-81fdbb89de62,Kaesong,Greece,Plantain,Clover,1937-04-18
66f11115-af41-49e2-af21-0b398cb3fcbd,Charlotte Amalie,"Virgin Islands, British",Crabgrass,Sunflower,1924-02-21
78095a46-7f2b-4fb5-a0b4-25e75ed486af,Phuket (city),Iceland,Purslane,"Strawberry ",2004-08-13
daa40c8a-e37c-45b5-bd18-bf1e68ceacfd,Fukuoka,"Iran, Islamic Republic Of",Chickweed,Chickweed,2008-03-31
07777f65-e980-4ead-a091-c04eb4717bc7,Thiès,Cocos (Keeling) Islands,Purslane,"Strawberry ",1915-03-24
97f7b510-da34-4f8c-9cc6-b24aaf69bd69,Port Blair,Suriname,Plantain,Clover,1938-04-02
c598ba64-63e4-482a-bcc9-18ffbcc89e3c,Colombo,Palau,Plantain,Clover,1908-08-28
a2cc4780-b07e-48c8-a212-928d70d42df6,Yokohama,Spain,Purslane,Clover,1974-08-13
4f0f0333-d092-430f-bbef-c88be4cb040a,Guadalajara,Pakistan,Purslane,Clover,1971-04-08
83a062fb-6496-485d-9faa-744a6bfa8db1,Dongguan,Lithuania,Plantain,Clover,1924-03-25
1295bcff-5e4a-494f-9782-25f201b05c14,New Delhi,Latvia,Crabgrass,Clover,1918-02-07
eb18941f-61ce-41e1-a96b-485a81ade1b7,Perth,Slovakia,Chickweed,Cucumber,1961-04-07
838f175d-1151-458a-a9d7-450404a5d872,Gibraltar,Martinique,Clover,Carrot,1998-07-18
971f74c9-115c-438a-8fc7-9590aa92f369,Mexicali,RWANDA,Creeping buttercup,Sunflower,1905-05-12
96431b6a-1c6e-428c-81f5-a881ab97881b,Ulan Bator,French Guiana,Purslane,Sunflower,1965-08-14
5e4ccaca-abc7-4101-b82e-56e138bf05cd,Samara,Maldives,Bindweed,Cucumber,1990-08-16
9dd4b6ba-da84-453c-97eb-586fd916cb15,Rabat,Benin,Plantain,Clover,1924-07-03
4ac4a595-4690-4af1-ada1-d3334d0c2351,Jeddah,Mexico,Creeping buttercup,Carrot,2017-10-18
a41713ad-c142-4c45-b11a-33fd988e9d40,Durango,Ukraine,Japanese knotweed,Cucumber,2004-09-29
365a4c25-c3b7-462e-a625-99d6e4ba4c54,Lima,Oman,Creeping buttercup,"Strawberry ",1964-12-24
efff854d-6c4f-42ee-9768-2e86b9a23185,Multan,American Samoa,Clover,Chickweed,1917-02-25
ff1d5757-5beb-42c1-983d-7b424be37c7d,Darwin,French Southern Territories,Japanese knotweed,Clover,1936-04-08
6debe4c1-ee1a-44be-b38f-7bb1978f0c7c,Panama City,Niue,Clover,Cucumber,1984-09-29
da8ea976-308b-4295-9a36-ddb4f2620036,Chennai,Macao,Crabgrass,Clover,1970-10-23
47fa7d3f-6c33-4a0b-bf94-d44db499eaf9,Weno,Syrian Arab Republic,Bindweed,"Strawberry ",2003-11-29
0fe28205-f570-4ca9-8f70-bbcffdfe8190,La Paz,"Cote D""Ivoire",Chickweed,Carrot,1987-12-03
d9f77a01-5c69-4697-b5ab-60a3a20db439,Miami,United States Minor Outlying Islands,Clover,Clover,1992-06-08
de3da7a5-fd1a-4b99-8c98-ecc914810990,Ilhéus,Angola,Clover,Cucumber,1964-05-31
6b195b42-482b-41e2-966d-da5acf2de2ae,Rawalpindi,Brunei Darussalam,Plantain,Sunflower,1937-10-23
35a1b6a9-8eb7-4000-a2f6-61beeb5729df,Nashville,Canada,Plantain,Clover,1901-04-02
7a06219f-27c2-450a-b1f3-907c6f87c929,Bandar Seri Begawan,Swaziland,Purslane,Plantain,1947-05-31
9bcad9b8-7c84-4013-ad0c-e4a2e63166bc,Kaliningrad,Turkey,Plantain,Aubergine,1911-06-01
db232811-8609-41f1-adb7-303951b9181e,Doha,Switzerland,Clover,Clover,1909-03-04
b57d089f-5b24-41ba-8154-99812e69effb,São Tomé,Guatemala,Plantain,Sunflower,1903-11-01
506c18df-9261-45f3-8264-96c35bd49c78,Palma,Sao Tome and Principe,Japanese knotweed,Sunflower,1909-07-04
1fbdb040-fcf9-45b3-9ff6-0eb74fe58d9e,Moroni,Solomon Islands,Creeping buttercup,Plantain,1958-05-25
38e1a729-7ca5-4b8a-9dbb-fbd6dddd226e,Chiang Mai,Grenada,Purslane,Cucumber,1905-09-14
de88b5dc-c99f-4f3b-86e0-825a4b7d6f1b,Wonsan,Malawi,Bindweed,Clover,1939-09-08
e88b964d-381e-4124-bf51-427304990988,Nagoya,Poland,Japanese knotweed,"Strawberry ",1913-03-24
