id,city,country,weeds,garden
bc2d2289-9ea3-43a5-b703-ad8bdd049507,Gaziantep,Finland,Japanese knotweed,Clover
83c75a65-3176-4bc7-99ce-856cb69262cd,Puebla,Grenada,Clover,Clover
f40b9efc-6c23-4542-a375-b0597b58a90d,Assis,Belgium,Clover,Cucumber
56d6d041-0daa-4114-a6a6-41621d844d05,Padang,Thailand,Plantain,Plantain
ec7d3bf0-69da-4d33-8c1a-9f84699e6b43,Jayapura,South Georgia and the South Sandwich Islands,Japanese knotweed,Clover
cddb81fe-9311-457e-b03c-bb55ab716b84,Colombo,British Indian Ocean Territory,Plantain,Cucumber
4409d9d6-1a37-4d06-92ca-34981f3d6543,Jerusalem,Serbia and Montenegro,Plantain,Chickweed
cb85a210-b601-40d8-891f-d5a9f519be0d,Arbil,Cameroon,Clover,Plantain
0ea886a9-507e-41fb-9fa2-288789b4856d,Nanjing,Bangladesh,Creeping buttercup,Cucumber
dd0661a4-958d-4d68-95c7-7b74ebd199ee,Wellington,Paraguay,Clover,Chickweed
b96aea97-d926-4a36-ac8e-b1fa513fdb12,Quetzaltenango,Puerto Rico,Bindweed,Cucumber
7189123e-d8b4-49cf-96e3-ab7be0554fd2,Pago Pago,Ethiopia,Japanese knotweed,Aubergine
ecab94b9-537e-431e-8b1e-569b6f30f702,Shijiazhuang,Uganda,Plantain,Clover
de2d5626-9d2e-4b01-ac9c-b9abd5b8950b,Luxor,Luxembourg,Bindweed,Clover
8fefadf9-d9fc-4e6c-bcc4-de6c140d8721,Dallas,Bahamas,Bindweed,Cucumber
76c630ba-8ef5-4dd5-ba91-c44065a280d6,Jinan,South Africa,Chickweed,Plantain
96446218-106c-4d49-ac3b-9f17508c3739,Bangalore,"Congo, The Democratic Republic of the",Creeping buttercup,Chickweed
1fac9dbc-b378-4990-8da5-e31ba0797835,Karachi,China,Purslane,"Strawberry "
12762b31-472d-454e-a16e-596a94413b6d,Bridgetown,Northern Mariana Islands,Chickweed,Plantain
26bd4580-0fe7-44aa-a34e-c60cfc37765e,Munich,Cambodia,Purslane,Carrot
52371b4f-7d74-4d73-920f-2e9158b9a829,Lima,Latvia,Creeping buttercup,"Strawberry "
bdbb4d55-736a-46ce-8bd5-b8f9500cbd1e,São Paulo,Solomon Islands,Crabgrass,Plantain
8463eeb3-4076-4400-ab98-a950046076ac,Memphis,Zambia,Chickweed,"Strawberry "
2190d1ef-8ca5-45cb-ab8b-52110c3a95c5,Riyadh,Ireland,Purslane,Clover
0d5a96f3-861d-45f1-ab9e-19db3b75b31f,Majuro,Svalbard and Jan Mayen,Creeping buttercup,Clover
1199d4dc-6cba-4eba-bf8a-d1739fca0415,Kaliningrad,Bosnia and Herzegovina,Chickweed,Aubergine
e48a3a67-7631-48a1-8804-1c8c16f5c4e2,Odessa,Philippines,Japanese knotweed,Clover
f05ae6b8-0a84-432c-8215-ffc574284bb1,Valparaíso,Tonga,Plantain,Aubergine
c072b572-5cb2-49c3-80e3-c92207e50beb,Ibiza,Puerto Rico,Clover,Clover
4e846608-5e4e-40e8-8fdb-586aa1b875ab,Yokohama,France,Bindweed,Clover
046093ca-3393-44f7-9fd4-c0b212b3b175,Banda Aceh,Liechtenstein,Purslane,"Strawberry "
89d6a77e-c790-4bbd-8568-0d28f18b5d9b,New York City,Liberia,Purslane,Carrot
dbbaa264-eee7-41be-ada5-e93dd27196e5,Whitehorse,Christmas Island,Crabgrass,Clover
434ed6bc-0b1c-41a4-ac37-c7efd0b0379f,Alofi,Cayman Islands,Clover,Carrot
ca2592ef-1dcf-4709-862e-63820531b752,Reykjavík,El Salvador,Plantain,Clover
4d4875be-d4c0-4854-be03-3ca5d0915444,Nuuk,Western Sahara,Clover,Carrot
4b1e53a5-a9c5-4644-9b30-e94bf67b4ac1,Ankara,Comoros,Bindweed,Chickweed
ba3ca8b9-fd25-47a4-8fbc-b4bdc8cfe52b,Peshawar,Turks and Caicos Islands,Japanese knotweed,Clover
50ede4c7-d20f-4898-beb2-15435890f1f7,Austin,Fiji,Crabgrass,Plantain
ac2c9155-68d0-4b83-8b94-9d5e4fbf20e6,Kobe,Nicaragua,Bindweed,Clover
b49dc28b-aed7-4cf4-9373-4b970665f790,Ulan Bator,South Georgia and the South Sandwich Islands,Clover,"Strawberry "
45b0d2e8-dbb4-4494-845b-7b7fbdf47b3b,Rio Branco,Dominica,Crabgrass,Aubergine
84422ceb-fd0b-46b5-86ee-ff9c7ef203fb,Santiago,Tajikistan,Bindweed,Clover
ab596441-d19e-4671-bad8-36ee4d8551be,Tartu,Cuba,Clover,Plantain
60aa3db9-36f8-424c-986f-0f2f85ed6bef,Yamoussoukro,"Tanzania, United Republic of",Bindweed,Plantain
ce60970b-55f0-407c-86c7-23aae1ff76cd,Greenwich,Italy,Creeping buttercup,Clover
4a132a66-684f-4627-b1de-0700c0e20d0e,New Delhi,Namibia,Clover,Sunflower
45112af0-f625-4977-891e-a1a1301a36f6,Guadalajara,China,Bindweed,Cucumber
56490a0d-a9cc-4d79-aa60-a9a257c4bf95,Virginia Beach,Argentina,Creeping buttercup,Chickweed
b144311c-9faa-48c0-86ac-8aaeb848f09d,Nagpur,Saint Kitts and Nevis,Purslane,Chickweed
2084a686-bfe3-49b4-8689-a005a68aaf3f,Srinagar,Botswana,Crabgrass,Plantain
06b4cc21-7da6-40af-a21e-11fc474ea2a7,Paris,Syrian Arab Republic,Japanese knotweed,Clover
da497d4a-233c-4999-a6b0-782ca4a0f1cc,Nouakchott,Viet Nam,Purslane,Sunflower
9c64e2a3-b05a-4579-a464-54f976a7bf93,Praia,Norfolk Island,Japanese knotweed,Clover
84474a77-e219-4bbb-a59b-b5e5cc164184,Campinas,Sudan,Purslane,Sunflower
0f80116f-25c3-4b78-8b43-9451afbd1f9a,Rotterdam,Fiji,Clover,Plantain
bfa7ee00-3330-4b3b-9a3c-a5a8ff439f13,Detroit,Western Sahara,Creeping buttercup,Plantain
7c7e2e43-c462-4ad8-ac7b-5a38fc02c1ad,Hiroshima,Puerto Rico,Bindweed,Chickweed
6b1509c5-c865-4599-aa6d-f1f0543e8d17,Recife,Gibraltar,Creeping buttercup,"Strawberry "
46841aae-e85e-4d47-94f2-0ddd091ac4e1,Manchester,Burundi,Clover,Carrot
3b4cb587-edee-4507-b497-e3ad5030cfc9,Dubai,Iceland,Japanese knotweed,Clover
490405db-9075-493d-8045-c71ba4724591,Fairbanks,Colombia,Crabgrass,Clover
74cbcfe5-efc7-48ce-9a38-be5cab629ed5,Algiers,"Virgin Islands, U.S.",Chickweed,Chickweed
e973897c-9ada-419b-aa73-3b092958f54e,Hat Yai,Bahamas,Plantain,Carrot
2eb72d35-0003-4e7b-9dee-526611074417,Sana'a,Portugal,Bindweed,Clover
3438010b-0789-489c-b067-4f1ed24c1e16,Ndola,"Congo, The Democratic Republic of the",Plantain,Carrot
b1c44767-63ee-4f31-bf11-b4b63c81280d,San Carlos de Bariloche,"Korea, Democratic People""S Republic of",Plantain,Clover
f6312168-a37d-411b-9738-dec9a625955f,Innsbruck,Luxembourg,Japanese knotweed,Carrot
a5bde4b4-d26d-4ee3-a14f-0812cfd5c396,Adana,Zimbabwe,Plantain,Aubergine
fd3ff2cc-b0bc-457f-8554-9801a517b21b,Perm,Zimbabwe,Plantain,Clover
a498e803-5e6d-468a-91f8-18e756ebfb4b,Chongjin,Argentina,Purslane,"Strawberry "
fbebb4c7-cebc-4d25-bd18-3be506c862fa,Hat Yai,Greece,Japanese knotweed,Sunflower
eb44dd9d-6077-452b-9a88-b3f6c6b822e1,Zapopan,Dominican Republic,Chickweed,Clover
4c766666-a415-40ad-8084-cc613f08abaa,Sana'a,Benin,Chickweed,Aubergine
2478ea44-9f83-4fb2-92fe-d623950797d1,Durban,Serbia and Montenegro,Bindweed,Sunflower
028bf71a-e4b4-4850-a603-1caf3667153e,Harbin,"Palestinian Territory, Occupied",Plantain,Sunflower
ddd8ceab-380e-4af3-b8f3-56c53d572c9b,Edmonton,Belize,Crabgrass,Clover
b8411d1b-be6f-44bd-a2af-ba628b709657,El Aaiún,Macao,Bindweed,Chickweed
94e2728d-b164-48d4-9f07-c466808ba5a2,Norilsk,Slovenia,Plantain,Plantain
0064e193-bfdf-4f71-858e-5ee56e6c6a78,Bogotá,Lesotho,Crabgrass,Aubergine
2be0e61a-e979-4673-a225-08d3c4954582,Leeds,Argentina,Purslane,Clover
b5d7fe8e-ec42-406e-9f27-739912d28ba8,Arequipa,Antigua and Barbuda,Clover,Aubergine
1db0336e-52a2-440e-9c74-0531baf1a5fe,Santa Cruz de la Sierra,Montserrat,Chickweed,Clover
6dec3557-3a2f-4b45-bfe9-8650760d1562,St. John's,Libyan Arab Jamahiriya,Bindweed,"Strawberry "
4d79f0d1-e56f-4569-816c-a53767b52c27,Saint John,Cuba,Plantain,Cucumber
701506c3-b980-4e22-bd20-9b6504d7efe9,Saskatoon,Wallis and Futuna,Chickweed,Cucumber
729b3748-9f79-4308-98da-ded27aa2775e,City of San Marino,Greece,Clover,"Strawberry "
b7a157af-5440-4a95-9a58-b3142287ef76,Reykjavík,Chile,Japanese knotweed,Sunflower
87cad37a-56bd-4ac6-874e-a1529801589f,Port Hedland,"Tanzania, United Republic of",Bindweed,Aubergine
9e2df680-9bcc-4aa7-b971-40b56476d001,Kingston,Haiti,Plantain,Aubergine
34083ff2-8a91-438a-9646-4bd31f56350b,Yokohama,Mauritius,Crabgrass,Aubergine
b74b0995-55b1-4b46-91ce-b9af9976860d,Sana'a,Switzerland,Bindweed,Cucumber
9555f334-9cde-4c6d-b277-375e3d2fe32e,Kigali,Ghana,Bindweed,Cucumber
afc5ae55-6180-420b-b735-737399c5ddc7,El Paso,Tonga,Chickweed,Carrot
c82d3010-12bf-4b6a-82ea-77d2b66bd354,Stepanakert,Mozambique,Chickweed,Cucumber
27184170-dcb3-445e-86ba-78e0720fcfa6,Jerusalem,Malaysia,Creeping buttercup,Sunflower
162aa440-ac96-47db-8e2c-1826380e1a40,Dammam,United States Minor Outlying Islands,Japanese knotweed,Clover
f99f08af-50ef-47e8-a7dc-02ce41eb36e2,Austin,Saint Kitts and Nevis,Clover,Cucumber
8e313a2a-646b-4f24-ac79-9d3b44d09d38,Kinshasa,"Tanzania, United Republic of",Chickweed,Clover
78f7c762-9c5b-4e81-85c8-e43f58291ff4,Abidjan,Malaysia,Japanese knotweed,Plantain
8ad9a993-bc42-47b3-88c9-ab3436bf72e0,Cannes,"Virgin Islands, British",Plantain,Plantain
1ff4dfd1-a66f-4d66-ba0b-58c3c2e38de8,Seoul,Slovakia,Crabgrass,Cucumber
56d6f610-6f11-4d19-8b49-c03f31457d4d,Tunis,Mongolia,Plantain,Sunflower
c1939b77-1f8f-476a-b9ed-899bf73f85ea,Belfast,Bahamas,Plantain,Plantain
7d56ff59-534a-403e-9290-cb3a9878a300,Las Palmas de Gran Canaria,Poland,Chickweed,Chickweed
10405c11-49e1-4215-82ec-123f3c95a1be,Malmö,RWANDA,Chickweed,"Strawberry "
ada32ff4-bcf6-4e37-9754-1c468464e06c,Maseru,Ukraine,Creeping buttercup,Clover
55257639-8b49-40ee-8cec-6dc551b34ead,Warsaw,Mexico,Crabgrass,Carrot
c7edaafc-327d-4493-ae4f-c02079f21fbe,Jakarta,Belgium,Crabgrass,Aubergine
e3d5dfff-fc73-4607-863f-6d704435536c,Santiago de Cuba,Pakistan,Purslane,Sunflower
41f40986-59c2-4a52-b427-8fdd3b27253c,Nanjing,Norway,Plantain,Clover
79fb0419-7cdf-4290-b0b2-06263606f10b,Las Palmas de Gran Canaria,Syrian Arab Republic,Purslane,Sunflower
fb7125dd-e3fd-4a5e-9f24-8ed1d91b13cc,Peshawar,Mauritius,Japanese knotweed,Plantain
89bf6224-3ce9-4b26-9322-4549a21d1d6d,Newcastle,China,Clover,Clover
72566b27-0600-4da5-ac40-0db5f6ff4bcb,Vitória,United Kingdom,Clover,Plantain
f80de2c7-2b0f-475b-bde3-b9d1d54f5e58,Salt Lake City,"Tanzania, United Republic of",Bindweed,Aubergine
cf95344e-7c54-4d26-b5ad-5a51ba1530f2,Sacramento,Ethiopia,Bindweed,Chickweed
14ac45d4-0176-479a-bd9c-583fb3f3d664,Timbuktu,French Polynesia,Chickweed,Aubergine
e49a4806-c9e4-47fb-9649-82dfff294647,Cuiabá,"Macedonia, The Former Yugoslav Republic of",Creeping buttercup,Plantain
279b7201-9c17-4ce2-b418-f479d532a90b,Qingdao,Yemen,Clover,Clover
9093b7c0-a675-42f6-8fe1-0e7a774a50b3,Ashgabat,Guinea-Bissau,Purslane,Plantain
16d49a70-e131-4627-86f0-4b667ea43c2e,Lomé,Turkmenistan,Bindweed,Sunflower
c260c45c-9bf7-43e3-a9bb-97d88dd08b16,Columbus,Brunei Darussalam,Japanese knotweed,Chickweed
e0238ba2-263a-4348-87f7-8b973b5709c1,Guadalajara,French Southern Territories,Crabgrass,Clover
e154e886-bceb-49df-8408-d4489c935a96,St. John's,Ukraine,Chickweed,Carrot
360d0f49-97a0-4315-a8a2-8fd95bd69784,Dallas,Austria,Creeping buttercup,Clover
741a98d2-e7f2-4f7f-9b15-e421b0f7f56b,Doha,Mayotte,Clover,Carrot
70ca15a5-124e-4a9a-9683-81e325d210e1,Bern,United Kingdom,Bindweed,Clover
0411fc74-6a44-44ca-ac32-8f66447b40a1,City of Halifax,Romania,Chickweed,Clover
5a736f9e-d09b-4e49-98aa-424e6bd692eb,Mata-Utu,Guadeloupe,Bindweed,Clover
ed7f9581-193c-4834-a199-3fa2a26dc0c3,Dublin,China,Japanese knotweed,Plantain
642ad18d-8d4b-4ddf-ada3-03e398bcb228,Frankfurt,Solomon Islands,Japanese knotweed,Carrot
9388dcda-1a63-4c99-8a31-73ec2ee37b41,San Francisco,American Samoa,Chickweed,Clover
98330e46-7a83-4f6a-9c59-54124f2d5119,Minsk,Jordan,Bindweed,"Strawberry "
5b2919fe-63ef-48fa-9923-1c9caef171fb,Leipzig,British Indian Ocean Territory,Crabgrass,Clover
cc5116b3-bd23-4b8e-adf4-f1c1d0c64a1f,Adak,Kiribati,Clover,Clover
915c5cb6-401d-4f63-ac82-e32d0cce3dc7,Malé,Indonesia,Japanese knotweed,"Strawberry "
43c28fa8-09e7-4b1e-b67e-0e2e833b70d5,Moroni,Djibouti,Chickweed,Sunflower
9b002d20-df30-4a2d-b2f6-dc1df977abec,Cusco,Bouvet Island,Chickweed,Clover
5ed1d4dc-c27c-4044-8b1c-00ceb1f24820,Yellowknife,Philippines,Purslane,Cucumber
b0183dfb-27da-4a0e-8fd9-67126ae641d1,Macapá,Ethiopia,Japanese knotweed,Chickweed
49cedc38-f8fe-4bd4-b523-53af33da4ea5,Lviv,Libyan Arab Jamahiriya,Clover,Chickweed
37b5d985-c2ae-4066-a04b-0e9af18576f8,Agartala,Egypt,Creeping buttercup,Aubergine
6be6e5bf-6ed0-4d9e-b5e5-d8e97bd38fd3,Rawalpindi,Malawi,Plantain,Cucumber
4a5b7554-7932-4a92-a80f-f39c8d68c0fd,St. John's,French Guiana,Japanese knotweed,"Strawberry "
d2e14583-5890-4bfb-b1bf-153cff934184,Marseille,"Cote D""Ivoire",Plantain,Clover
cbf5a316-ac67-4d19-9640-ea550b6fd3b1,Zamboanga City,"Iran, Islamic Republic Of",Crabgrass,Carrot
39503b35-5f83-43c5-a52b-27a0ea3f5766,Pattaya,Timor-Leste,Clover,Clover
cd762fb7-1e28-4763-a38c-764b361cafc6,St. Louis,Ecuador,Crabgrass,"Strawberry "
6a5a3a14-7328-46ea-8ab1-5eec1cee82b5,Saipan,Kazakhstan,Plantain,Plantain
c56faf00-9315-4139-9e8a-5ff22c253a1d,Pittsburgh,New Caledonia,Purslane,Clover
6cd01478-b7aa-4daf-9d59-6eb16de1ad21,Chengdu,Uruguay,Chickweed,Aubergine
1d5362a5-e721-45c6-921a-20f4c629d633,Gaza,Mongolia,Crabgrass,Plantain
1391cf67-00af-41b6-89fc-83540fabeaa6,Kigali,Turkmenistan,Chickweed,Cucumber
f60af436-f59f-4727-87e2-68d60b3832fb,Geelong,Zimbabwe,Chickweed,Aubergine
f4d7cc61-799e-40b3-841a-0a83933b8aa1,Vilnius,Greenland,Japanese knotweed,Cucumber
3ea02eeb-2d60-4091-b563-da3c513f0f59,Hobart,Norway,Plantain,Aubergine
1aee454d-56c2-4710-ad07-cf19bd31f708,Kaesong,Anguilla,Crabgrass,Clover
2e8b4966-593c-440a-b13f-a5512caad5bd,Lagos,Bolivia,Clover,Cucumber
84aded0c-b41b-4949-b869-df20239756b8,Doha,Belize,Japanese knotweed,"Strawberry "
65d7c0c8-c313-41dc-86f3-f6110d1dc5d8,Port Moresby,Iceland,Clover,Chickweed
66bf839c-370b-407b-a59f-07d5992ebc90,Caracas,El Salvador,Purslane,Chickweed
0618b400-dd34-4690-b8ce-4c9eb609b147,Porto-Novo,Bolivia,Creeping buttercup,Aubergine
bf47975f-6d72-4906-97b4-b62eed7784b8,Pristina,Syrian Arab Republic,Clover,Aubergine
fba45d7c-2736-48d1-b3d3-c98a2358c3cb,Antofagasta,Sierra Leone,Purslane,Chickweed
98ef021f-5f90-4fa2-8930-2f0ac2fe3aba,Djibouti (city),Singapore,Japanese knotweed,Clover
11f32046-ba02-48ab-a60c-153dfa6ffe37,Hanoi,Luxembourg,Bindweed,Plantain
241c15fd-4882-41b7-aceb-960b08056787,Casablanca,United States Minor Outlying Islands,Clover,"Strawberry "
d00e5383-d592-4a4a-9bef-09490b2b20ad,Stanley,Reunion,Creeping buttercup,Cucumber
adb702af-b7f9-4fe0-9dc3-40ed0ee59607,Perm,Saint Pierre and Miquelon,Bindweed,Plantain
9cdbf40b-633b-4b02-ab46-bc58319a456b,Asunción,China,Creeping buttercup,Carrot
bd1a6ba4-bb06-45ad-be88-a40bfe96152f,Minneapolis,Iceland,Creeping buttercup,Carrot
bed6e9d4-36d0-4201-a71f-5e53bb336ecf,Belfast,Zambia,Purslane,Sunflower
f5c670c9-71a3-47d1-950a-02bbadf1869d,Juneau,Greece,Bindweed,Clover
f268ee5b-2b02-4541-aa9d-049db98ab0c0,St. Louis,Netherlands,Clover,Sunflower
cf7f58d4-93e5-464b-b1b6-be0b966adaff,Punta Arenas,Guatemala,Creeping buttercup,Clover
c3c00164-2e6e-4fdf-8c5c-a50f1ab77a10,Athens,Trinidad and Tobago,Chickweed,Aubergine
2bf226b3-1729-4c6f-8e06-3ecf493d88da,Shijiazhuang,El Salvador,Purslane,Sunflower
21dedc00-a221-46af-bbeb-65a57d5aab0e,Dili,Nigeria,Japanese knotweed,Cucumber
53a801a9-418b-4a6e-b312-fdabd13af815,Novosibirsk,Dominica,Bindweed,Aubergine
69b840e6-a811-4bd9-b7f9-b44d7fb56f1f,Livingstone,Iraq,Clover,Carrot
975e1019-2d51-43d8-9fd7-e793209dea97,Andorra la Vella,Cape Verde,Chickweed,Clover
c67ab50c-da63-44aa-add8-0fde36eea3d2,Copenhagen,Latvia,Plantain,Clover
28dd0812-c2d3-4d27-893f-f07370494e02,Oklahoma City,Albania,Clover,Cucumber
b19cd0da-214b-4244-9880-2570e4c46dda,Kigali,Swaziland,Crabgrass,Carrot
ed78a018-066c-40f9-a8e6-fe93e3dcfd76,Amsterdam,Guernsey,Chickweed,Chickweed
1fcdd7a6-26d3-4daa-9779-e210ee65fa8e,Alor Star,Kiribati,Crabgrass,Cucumber
7f8c280e-7f67-4a6a-8636-0917f6137a70,Longyearbyen,Costa Rica,Bindweed,Carrot
830e2282-734e-4940-a44c-73044002973d,Chongjin,Bulgaria,Japanese knotweed,Sunflower
1548b45b-9762-4689-8a0b-c5a2a8b3bf92,Pontianak,Egypt,Bindweed,Aubergine
22cc17c3-ebaa-4cb5-8787-09a3de41171d,Podgorica,Equatorial Guinea,Creeping buttercup,Aubergine
85b761fb-da11-4660-996a-cc84a7d04ffc,Tagbilaran,Egypt,Creeping buttercup,Carrot
f2cd4c03-532c-4bc2-a2ca-ab2cb27335ce,Shillong,"Iran, Islamic Republic Of",Japanese knotweed,Clover
4f2a2f46-5b0a-4f19-8008-ae3523a0a3c1,Bangalore,Benin,Japanese knotweed,"Strawberry "
5a6bcd63-e8f7-408a-9bd8-64f917c2d247,Saint-Denis,Barbados,Purslane,Plantain
a62fc363-0aef-40a5-9728-39849824436b,Espoo,Slovakia,Clover,Chickweed
5d2016ae-42fe-41dc-9f84-2e9b927deacc,Weno,French Guiana,Japanese knotweed,Clover
5c7affd6-0d25-4102-a6db-fa7d4113fe5c,Livingstone,Cambodia,Plantain,Clover
50c54481-7175-4f4e-9d27-9f820d8a4db0,Shenzhen,Kuwait,Clover,Clover
33e338d4-7e34-4e9e-9429-68871d8ead8a,Harbin,Portugal,Purslane,Carrot
13a09ede-ed2e-493c-8f81-8304f007a564,Bogotá,Cuba,Japanese knotweed,Chickweed
3747b598-52ea-4251-970f-acd6e7621ce0,Busan,Mexico,Plantain,Chickweed
fc9e7f64-19fe-431b-9f5e-9a88bf576a8b,Barranquilla,Zimbabwe,Creeping buttercup,"Strawberry "
6e473731-7057-4ebc-abe1-27b99af9485c,Lubumbashi,Solomon Islands,Chickweed,Plantain
2cc2c3c5-a1ed-45ca-a999-801beba96f87,Manaus,Cyprus,Clover,Carrot
f8b11e68-6512-4071-bc6b-255fc8448155,Cleveland,Oman,Japanese knotweed,"Strawberry "
ee4dc307-c533-4f1f-9d51-5a314d7d0615,La Paz,Peru,Bindweed,Sunflower
01b918ef-e86f-483d-baa6-a0fe707394f8,Lahore,Cape Verde,Chickweed,Chickweed
fdae469d-eccb-4446-be08-294975d1de69,Milan,Kiribati,Chickweed,Sunflower
0d2a98a9-c316-404a-a070-0932f40f5469,Antofagasta,Barbados,Crabgrass,Clover
8644be3f-168f-405c-8af1-2a9f6f4303f8,Tripoli,Puerto Rico,Japanese knotweed,Carrot
ad2836bf-3581-4693-9c17-ddbaacbb7803,Tórshavn,Egypt,Japanese knotweed,Sunflower
cd8831ae-b80e-494a-9905-82e5d4735f59,Porto-Novo,Guernsey,Japanese knotweed,Sunflower
d1181fca-cf88-4c5c-a330-a0d5f7710e3f,Wonsan,Gibraltar,Crabgrass,Chickweed
645efeff-ad95-4f92-921f-c53d888b5b88,Algiers,United States,Bindweed,Aubergine
b9cd723d-6086-4f1b-abca-30854682f6c6,La Serena,Timor-Leste,Crabgrass,Plantain
5c7f8cb5-ae68-459c-96aa-b731b92b6b74,Stanley,Norfolk Island,Creeping buttercup,Chickweed
cd5e74c6-07b2-4b3a-a593-f85d3b567ec7,İzmir,Northern Mariana Islands,Creeping buttercup,Sunflower
5c7719b2-dfd3-4458-aa2b-a1f82a5f22d0,Saipan,Saint Kitts and Nevis,Purslane,Chickweed
fcdf50a9-f0c2-4442-93f4-5877aab7730c,Jacksonville,Bermuda,Bindweed,Cucumber
d7b1c260-12ab-4dc4-ba9c-a9babef57f9e,Melekeok,Sierra Leone,Japanese knotweed,Cucumber
ee0ff50e-0138-4d6d-8691-899fbad9a943,Zagreb,Marshall Islands,Purslane,"Strawberry "
5daaeff0-1f36-4594-9e86-fe6c8f4ba3cc,Lobamba,French Guiana,Bindweed,Cucumber
82f35329-236c-4f59-93bf-e40cf6e7f1e4,Dushanbe,Nepal,Plantain,Aubergine
7c14775e-d88b-4628-bf28-4b39292369c1,Ndola,Paraguay,Chickweed,Clover
8d0a7539-b697-454d-8bc5-be3561c3629c,Antwerp,Monaco,Bindweed,Chickweed
c2369730-15d1-4101-add9-1377cc0f50d0,Lisbon,Central African Republic,Clover,"Strawberry "
0beaed63-a35b-42c5-90da-d5d75eb643a7,Tianjin,"Korea, Republic of",Plantain,Clover
43e6e094-2699-4346-a219-b52b2c2ccc62,Kaesong,Seychelles,Chickweed,Plantain
7a67a681-4ff1-4288-b7c4-643ccee5cc72,Port Said,Saint Kitts and Nevis,Chickweed,Clover
e53facf2-43c1-49e8-8aae-c75c227dfae7,Denpasar,Philippines,Crabgrass,Aubergine
d6f02b81-7399-428e-b0ea-7a3b8f32be80,Kiev,Sri Lanka,Clover,Chickweed
f7b8fb9b-b504-4c51-ba23-253506ce6e67,Iquique,Luxembourg,Crabgrass,Aubergine
1585eeae-aea5-4e4e-8fd4-be4052c7902d,Phnom Penh,Senegal,Plantain,Clover
1e3a1a12-850d-40d7-864e-6f9573d7d080,Mbabane,Senegal,Crabgrass,Aubergine
206a97c7-c14e-4128-a348-a3d7955561d0,Adamstown,Ireland,Creeping buttercup,Carrot
8cb629f3-bca2-4857-af5d-f0386c691f4f,Xi'an,Antigua and Barbuda,Crabgrass,Clover
d8ff2e27-1106-41ff-8864-892375b5e5fb,Riyadh,Sierra Leone,Chickweed,Aubergine
8a2608ad-8313-41be-8274-aedd60ea6700,Brasília,Liberia,Chickweed,Clover
07175f0f-34f8-4670-985b-39b993e4aa9c,Muscat,Iceland,Japanese knotweed,Cucumber
c9150ce9-7b35-478d-a583-46a9334b7308,Paris,Ethiopia,Chickweed,Plantain
50ab591e-95c6-4c67-a19d-73d9203a3c4a,Nuuk,Turkey,Bindweed,Clover
1bc2b67d-d202-4d9b-b732-992377fc403b,Prague,Slovakia,Purslane,Clover
6038b683-f034-475b-8eca-5af3ac440682,Bridgetown,Åland Islands,Bindweed,Aubergine
4a7fd786-390e-4acf-83bd-defddb7caba9,Iloilo City,"Korea, Democratic People""S Republic of",Clover,Cucumber
d78c1cbb-ba9f-45d9-958d-0fb224c51256,Auckland,RWANDA,Purslane,Plantain
6f4fc892-71fb-4cc5-9cf8-e82db74e1201,Brikama,United Kingdom,Bindweed,Chickweed
c791b11b-1fed-44ab-a367-e34aa3ffbf01,Hobart,Sierra Leone,Purslane,Clover
df663be3-ead7-4ffa-a694-a3e6ae980dd9,Cusco,China,Bindweed,Clover
a8924b70-799d-4e88-8c2b-fdf4eef45069,Glasgow,Mongolia,Bindweed,"Strawberry "
5b4c251f-a2bf-497e-9981-ec10719bd4de,Tampa,Sudan,Crabgrass,Chickweed
14130f8f-b572-47ef-a097-cfea053ade83,Yokohama,Pakistan,Plantain,Sunflower
4eeefc64-d616-44b4-9bdd-c323be7eef77,Niamey,Guam,Purslane,Clover
36e2e456-fc5b-4e91-8e4c-33fb6eed74fc,Dededo,Romania,Crabgrass,Plantain
db98d59c-7899-4d9e-858a-e12f12cc3ac1,City of San Marino,Azerbaijan,Creeping buttercup,Clover
9a7828dd-8ec2-4fba-aa2a-98bdab8b00de,Jacksonville,Kuwait,Chickweed,Clover
2c55b35c-6484-4913-9783-06eeace5ed97,Banjul,Mayotte,Crabgrass,Carrot
0f9feb2d-3276-440b-946b-1f1fb023cf66,Lima,Malaysia,Crabgrass,Sunflower
dfe92820-d11d-4ea3-b5b7-bfcd97e3b26e,Kuala Lumpur,Ireland,Purslane,Clover
20c83f5f-10d5-47a3-9a5e-25965f9e2c4b,Port Elizabeth,"Tanzania, United Republic of",Chickweed,Sunflower
0f9c5ece-9bab-4fc4-b504-be8ee12382f5,Osaka,Norfolk Island,Chickweed,Clover
b0c501d4-6e16-4eac-a764-005fe412c9a1,Frankfurt,Canada,Bindweed,Carrot
c397589d-df5f-40d1-ae7e-717e9373ebe7,Port Louis,Qatar,Bindweed,Clover
3a3ed9b3-267b-4df3-a386-ca10afbc692b,Xining,Benin,Crabgrass,Clover
32eae7ba-d1d7-4149-ad62-3f1a2eac10e4,Bandung,Cook Islands,Japanese knotweed,Cucumber
fff0a8ac-2c38-4b2e-b4b0-515631fb753e,Ottawa,Lebanon,Chickweed,Chickweed
b2caddb4-402b-43ec-ab78-057916821c5e,Gaza,Luxembourg,Crabgrass,Clover
42c2ea38-b5fd-446b-9c6e-3e349ea48b1f,Arequipa,American Samoa,Crabgrass,Chickweed
